date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season,temp_class,rain_class,flood_risk,season_Winter,season_Summer,season_Southwest_Monsoon,season_Post-Monsoon,temperature_mean_7d_avg,temperature_mean_30d_avg,rainfall_7d_avg,rainfall_30d_avg,humidity_7d_avg,humidity_30d_avg,pm25,pm10,no2,so2,co,o3,aqi,aqi_class,aqi_7d_avg,health_risk,dengue_risk,heat_index,discomfort_index,rainfall_anomaly,uhi_score,pollution_severity,aqi_ordinal,season_code,health_risk_ordinal,flood_risk_ordinal,dengue_risk_ordinal,temp_class_ordinal,rain_class_ordinal,temperature_mean_lag1,temperature_mean_lag7,rainfall_lag1,rainfall_lag7,aqi_lag1,aqi_lag7,humidity_lag1,humidity_lag7
2005-03-04,32.6,16.3,24.6,0.0,14.2,23.6,44.88,970.0,7.169,2005,3,4,63,Summer,Normal,No Rain,Low,0,1,0,0,24.54,23.6,0.0,0.0,38.61,43.6,47.5,77.0,31.8,8.2,1.33,37.8,48.0,Good,47.0,Moderate,Low,24.6,21.54,-0.183,0.0,0.133,0,1,1,0,0,0,0,24.4,25.3,0.0,0.0,45.0,53.0,44.15,38.79
2005-03-05,32.6,17.6,25.2,0.0,17.2,25.5,51.78,970.0,6.2659,2005,3,5,64,Summer,Normal,No Rain,Medium,0,1,0,0,24.54,23.71,0.0,0.0,40.64,43.05,29.5,48.3,29.8,8.2,1.33,43.5,34.0,Good,45.0,Moderate,Medium,25.2,22.36,-0.183,0.0,0.086,0,1,1,1,1,0,0,24.6,25.2,0.0,0.0,48.0,48.0,44.88,37.54
2005-03-06,30.9,19.8,25.0,0.1,12.6,26.3,50.48,970.0,5.1106,2005,3,6,65,Summer,Normal,Light,Medium,0,1,0,0,24.61,23.81,0.01,0.01,43.37,42.32,26.2,51.1,26.8,11.3,1.1,39.5,32.0,Good,42.9,Moderate,Medium,25.0,22.14,3.679,0.0,0.078,0,1,1,1,1,0,1,25.2,24.5,0.0,0.0,34.0,47.0,51.78,31.38
2005-03-07,32.0,20.5,25.7,0.0,13.0,26.6,45.98,970.0,5.9393,2005,3,7,66,Summer,Normal,No Rain,Low,0,1,0,0,24.8,23.92,0.01,0.01,45.86,41.71,35.9,62.2,38.2,6.7,1.25,35.4,40.0,Good,39.7,Moderate,Medium,25.7,22.37,-0.263,0.0,0.104,0,1,1,0,1,0,0,25.0,24.4,0.1,0.0,32.0,62.0,50.48,28.55
2005-03-08,31.6,19.4,25.0,0.0,16.3,25.5,54.96,970.0,6.1361,2005,3,8,67,Summer,Normal,No Rain,Medium,0,1,0,0,24.87,24.0,0.01,0.01,47.74,41.64,28.6,48.4,29.2,8.4,1.61,45.4,33.0,Good,38.7,Moderate,Medium,25.0,22.4,-0.263,0.0,0.084,0,1,1,1,1,0,0,25.7,24.5,0.0,0.0,40.0,40.0,45.98,41.77
2005-03-09,31.2,19.7,24.9,0.1,12.7,26.0,54.44,970.0,5.7372,2005,3,9,68,Summer,Normal,Light,Medium,0,1,0,0,24.97,24.09,0.03,0.01,49.52,41.89,37.0,68.9,34.6,8.8,1.56,39.1,42.0,Good,39.1,Moderate,Low,24.9,22.29,2.95,0.0,0.108,0,1,1,1,0,0,1,25.0,24.2,0.0,0.0,33.0,39.0,54.96,41.98
2005-03-10,30.6,20.1,24.3,4.0,10.6,26.2,54.54,970.0,5.6554,2005,3,10,69,Summer,Normal,Light,Medium,0,1,0,0,24.96,24.21,0.6,0.14,51.01,41.87,43.5,85.1,29.1,8.0,1.26,22.8,46.0,Good,39.3,Moderate,Low,24.3,21.85,5.29,0.0,0.124,0,1,1,1,0,0,1,24.9,24.4,0.1,0.0,42.0,45.0,54.44,44.15
2005-03-11,32.1,19.3,25.5,0.1,12.0,27.0,55.47,970.0,6.2662,2005,3,11,70,Summer,Normal,Light,Medium,0,1,0,0,25.09,24.36,0.61,0.15,52.52,41.94,33.8,51.1,33.7,9.0,1.5,40.9,37.0,Good,37.7,Moderate,Medium,25.5,22.81,-0.064,0.0,0.097,0,1,1,1,1,0,1,24.3,24.6,4.0,0.0,46.0,48.0,54.54,44.88
2005-03-12,31.3,20.3,25.7,0.0,10.5,27.0,53.44,970.0,6.1198,2005,3,12,71,Summer,Normal,No Rain,Medium,0,1,0,0,25.16,24.49,0.61,0.15,52.76,42.17,30.0,51.7,31.2,7.3,1.37,30.1,33.0,Good,37.6,Moderate,Medium,25.7,22.83,-0.201,0.0,0.086,0,1,1,1,1,0,0,25.5,25.2,0.1,0.0,37.0,34.0,55.47,51.78
2005-03-13,31.9,20.1,25.4,0.0,17.7,26.3,49.16,970.0,6.4202,2005,3,13,72,Summer,Normal,No Rain,Low,0,1,0,0,25.21,24.61,0.6,0.15,52.57,42.25,40.5,73.1,31.1,8.4,1.27,50.3,45.0,Good,39.4,Moderate,Medium,25.4,22.35,-0.201,0.0,0.117,0,1,1,0,1,0,0,25.7,25.0,0.0,0.1,33.0,32.0,53.44,50.48
2005-03-14,33.1,19.6,25.5,0.2,13.7,26.0,48.02,970.0,6.7284,2005,3,14,73,Summer,Normal,Light,Low,0,1,0,0,25.19,24.72,0.63,0.15,52.86,42.46,46.0,76.4,27.7,8.8,1.66,41.8,47.0,Good,40.4,Moderate,Medium,25.5,22.36,0.064,0.0,0.13,0,1,1,0,1,0,1,25.4,25.7,0.0,0.0,45.0,40.0,49.16,45.98
2005-03-15,33.4,19.9,26.1,0.0,13.3,26.3,49.4,970.0,6.5988,2005,3,15,74,Summer,Normal,No Rain,Low,0,1,0,0,25.34,24.85,0.63,0.15,52.07,43.01,28.1,53.1,33.1,11.2,1.13,42.0,34.0,Good,40.6,Moderate,Medium,26.1,22.87,-0.211,0.0,0.083,0,1,1,0,1,0,0,25.5,25.0,0.2,0.0,47.0,33.0,48.02,54.96
2005-03-16,32.8,18.6,25.7,0.0,15.9,25.6,45.95,970.0,7.1774,2005,3,16,75,Summer,Normal,No Rain,Low,0,1,0,0,25.46,24.94,0.61,0.15,50.85,43.69,45.7,90.8,36.6,11.8,1.43,44.1,52.0,Moderate,42.0,Moderate,Medium,25.7,22.37,-0.211,0.0,0.133,1,1,1,0,1,0,0,26.1,24.9,0.0,0.1,34.0,42.0,49.4,54.44
2005-03-17,32.6,18.5,25.3,0.0,18.4,24.2,39.69,970.0,7.2869,2005,3,17,76,Summer,Normal,No Rain,Low,0,1,0,0,25.6,24.96,0.04,0.15,48.73,44.06,45.7,90.1,26.9,8.8,0.93,31.5,49.0,Good,42.4,Moderate,Medium,25.3,21.72,-0.211,0.0,0.131,0,1,1,0,1,0,0,25.7,24.3,0.0,4.0,52.0,46.0,45.95,54.54
2005-03-18,32.8,16.8,25.1,0.0,20.2,23.7,36.08,970.0,7.5934,2005,3,18,77,Summer,Normal,No Rain,Low,0,1,0,0,25.54,24.95,0.03,0.15,45.96,44.43,46.7,76.2,27.7,10.9,1.44,42.6,48.0,Good,44.0,Moderate,Medium,25.1,21.37,-0.211,0.0,0.132,0,1,1,0,1,0,0,25.3,25.5,0.0,0.1,49.0,37.0,39.69,55.47
2005-03-19,33.4,17.2,25.4,0.0,19.5,23.2,32.25,970.0,7.6236,2005,3,19,78,Summer,Normal,No Rain,Low,0,1,0,0,25.5,24.95,0.03,0.15,42.94,44.62,48.5,78.3,42.8,7.0,1.18,35.7,50.0,Good,46.4,Moderate,Medium,25.4,21.34,-0.211,0.0,0.137,0,1,1,0,1,0,0,25.1,25.7,0.0,0.0,48.0,33.0,36.08,53.44
2005-03-20,32.5,16.6,24.9,0.0,12.2,23.6,42.22,970.0,7.6044,2005,3,20,79,Summer,Normal,No Rain,Low,0,1,0,0,25.43,24.94,0.03,0.15,41.94,44.97,55.4,109.7,27.0,13.0,1.25,38.9,58.0,Moderate,48.3,Moderate,Low,24.9,21.59,-0.211,0.0,0.157,1,1,1,0,0,0,0,25.4,25.4,0.0,0.0,50.0,45.0,32.25,49.16
2005-03-21,34.3,17.5,26.1,0.0,11.6,25.5,39.8,970.0,7.5672,2005,3,21,80,Summer,Normal,No Rain,Low,0,1,0,0,25.51,24.97,0.0,0.15,40.77,45.16,37.5,64.9,28.8,8.0,1.28,43.2,41.0,Good,47.4,Moderate,Medium,26.1,22.26,-0.211,0.0,0.108,0,1,1,0,1,0,0,24.9,25.5,0.0,0.2,58.0,47.0,42.22,48.02
2005-03-22,34.8,19.3,27.1,0.0,11.5,26.9,36.21,970.0,7.1244,2005,3,22,81,Summer,Normal,No Rain,Low,0,1,0,0,25.66,25.08,0.0,0.15,38.89,45.18,40.8,65.4,36.5,8.4,0.8,38.4,43.0,Good,48.7,Moderate,Medium,26.75,22.68,-0.211,0.6,0.116,0,1,1,0,1,0,0,26.1,26.1,0.0,0.0,41.0,34.0,39.8,49.4
2005-03-23,32.4,21.2,27.1,0.0,12.7,27.5,35.88,970.0,6.5098,2005,3,23,82,Summer,Normal,No Rain,Low,0,1,0,0,25.86,25.19,0.0,0.15,37.45,44.85,37.1,68.7,36.7,9.6,0.95,31.7,41.0,Good,47.1,Moderate,Medium,26.74,22.66,-0.211,0.6,0.107,0,1,1,0,1,0,0,27.1,25.7,0.0,0.0,43.0,52.0,36.21,45.95
2005-03-24,33.7,22.2,27.9,0.0,12.1,28.1,33.32,970.0,7.2449,2005,3,24,83,Summer,Normal,No Rain,Low,0,1,0,0,26.23,25.33,0.0,0.15,36.54,44.14,40.0,65.7,21.3,10.2,1.56,43.9,41.0,Good,46.0,Moderate,Medium,27.18,22.99,-0.211,1.4,0.113,0,1,1,0,1,0,0,27.1,25.3,0.0,0.0,41.0,49.0,35.88,39.69
2005-03-25,34.4,21.6,28.1,0.0,14.1,28.4,33.1,970.0,7.2518,2005,3,25,84,Summer,Normal,No Rain,Low,0,1,0,0,26.66,25.44,0.0,0.15,36.11,43.44,50.7,82.9,34.1,8.2,1.38,45.2,52.0,Moderate,46.6,Moderate,Medium,27.33,23.1,-0.206,1.6,0.143,1,1,1,0,1,0,0,27.9,25.1,0.0,0.0,41.0,48.0,33.32,36.08
2005-03-26,34.0,20.4,27.5,0.0,10.0,27.7,29.74,970.0,6.9691,2005,3,26,85,Summer,Normal,No Rain,Low,0,1,0,0,26.96,25.52,0.0,0.15,35.75,42.7,30.6,59.3,30.2,4.5,1.71,36.2,36.0,Good,44.6,Moderate,Medium,26.73,22.48,-0.206,1.0,0.09,0,1,1,0,1,0,0,28.1,25.4,0.0,0.0,52.0,50.0,33.1,32.25
2005-03-27,32.1,21.5,27.2,0.0,13.9,28.0,40.9,970.0,6.119,2005,3,27,86,Summer,Normal,No Rain,Low,0,1,0,0,27.29,25.58,0.0,0.15,35.56,42.77,34.0,53.7,30.4,9.8,1.01,38.0,37.0,Good,41.6,Moderate,Medium,27.06,23.07,-0.206,0.7,0.098,0,1,1,0,1,0,0,27.5,24.9,0.0,0.0,36.0,58.0,29.74,42.22
2005-03-28,33.7,22.1,27.8,0.0,10.6,28.7,37.65,970.0,6.4951,2005,3,28,87,Summer,Normal,No Rain,Low,0,1,0,0,27.53,25.67,0.0,0.15,35.26,42.77,49.6,76.1,35.7,6.7,1.56,41.0,50.0,Good,42.9,Moderate,Medium,27.35,23.24,-0.206,1.3,0.139,0,1,1,0,1,0,0,27.2,26.1,0.0,0.0,37.0,41.0,40.9,39.8
2005-03-29,33.6,21.9,27.8,0.0,11.8,28.3,31.41,970.0,5.0604,2005,3,29,88,Summer,Normal,No Rain,Low,0,1,0,0,27.63,25.78,0.0,0.15,34.57,42.77,47.1,77.1,29.6,10.0,1.47,51.8,49.0,Good,43.7,Moderate,Medium,27.02,22.78,-0.206,1.3,0.133,0,1,1,0,1,0,0,27.8,27.1,0.0,0.0,50.0,43.0,37.65,36.21
2005-03-30,33.6,21.0,27.4,0.0,9.8,29.0,32.3,970.0,6.7747,2005,3,30,89,Summer,Normal,No Rain,Low,0,1,0,0,27.67,25.88,0.0,0.15,34.06,42.9,37.5,67.6,29.0,10.0,1.64,51.0,42.0,Good,43.9,Moderate,Medium,26.78,22.6,-0.206,0.9,0.109,0,1,1,0,1,0,0,27.8,27.1,0.0,0.0,49.0,41.0,31.41,35.88
2005-03-31,31.9,22.3,27.3,0.0,12.4,28.6,44.67,970.0,5.1602,2005,3,31,90,Summer,Normal,No Rain,Low,0,1,0,0,27.59,25.97,0.0,0.15,35.68,43.0,46.0,71.8,29.7,8.9,1.32,47.9,47.0,Good,44.7,Moderate,Medium,27.36,23.4,-0.206,0.8,0.13,0,1,1,0,1,0,0,27.4,27.9,0.0,0.0,42.0,41.0,32.3,33.32
2005-04-01,32.1,21.8,26.7,1.4,7.6,28.4,45.63,970.0,5.8006,2005,4,1,91,Summer,Normal,Light,Low,0,1,0,0,27.39,26.06,0.2,0.2,37.47,43.12,42.4,73.6,29.6,10.3,1.38,53.0,46.0,Good,43.9,Moderate,Medium,26.7,23.05,1.578,0.2,0.122,0,1,1,0,1,0,1,27.3,28.1,0.0,0.0,47.0,52.0,44.67,33.1
2005-04-02,33.0,21.4,27.1,0.0,16.2,27.6,44.4,970.0,6.9595,2005,4,2,92,Summer,Normal,No Rain,Low,0,1,0,0,27.33,26.15,0.2,0.2,39.57,43.12,50.5,91.6,32.4,7.5,1.13,48.1,54.0,Moderate,46.4,Moderate,Medium,27.18,23.25,-0.258,0.6,0.144,1,1,1,0,1,0,0,26.7,27.5,1.4,0.0,46.0,36.0,45.63,29.74
2005-04-03,32.0,20.2,25.5,0.0,21.4,26.3,59.03,970.0,6.3269,2005,4,3,93,Summer,Normal,No Rain,Medium,0,1,0,0,27.09,26.18,0.2,0.2,42.16,43.6,40.5,78.0,36.3,11.2,1.28,44.2,46.0,Good,47.7,Moderate,Medium,25.5,23.02,-0.258,0.0,0.118,0,1,1,1,1,0,0,27.1,27.2,0.0,0.0,54.0,37.0,44.4,40.9
2005-04-04,27.9,19.6,23.7,0.2,17.7,25.2,65.62,970.0,3.8755,2005,4,4,94,Summer,Normal,Light,Medium,0,1,0,0,26.5,26.13,0.23,0.2,46.15,44.06,47.2,76.2,32.7,8.8,1.23,37.4,48.0,Good,47.4,Moderate,Low,23.7,21.96,-0.004,0.0,0.133,0,1,1,1,0,0,1,25.5,27.8,0.0,0.0,46.0,50.0,59.03,37.65
2005-04-05,25.5,20.6,22.1,9.4,19.6,23.8,73.04,970.0,3.8266,2005,4,5,95,Summer,Normal,Moderate,Medium,0,1,0,0,25.69,26.03,1.57,0.51,52.1,44.81,58.5,111.6,30.9,8.1,1.02,34.5,60.0,Moderate,49.0,Moderate,Low,22.1,20.97,4.822,0.0,0.165,1,1,1,1,0,0,2,23.7,27.8,0.2,0.0,48.0,49.0,65.62,31.41
2005-04-06,27.9,19.4,22.8,8.7,10.9,25.1,78.06,970.0,4.3145,2005,4,6,96,Summer,Normal,Moderate,Medium,0,1,0,0,25.03,25.93,2.81,0.8,58.64,45.88,44.2,71.5,33.2,10.8,1.38,40.8,46.0,Good,49.6,Moderate,Low,22.8,21.8,3.333,0.0,0.125,0,1,1,1,0,0,2,22.1,27.4,9.4,0.0,60.0,42.0,73.04,32.3
2005-04-07,28.0,20.2,23.5,6.1,9.4,26.4,77.51,970.0,4.2403,2005,4,7,97,Summer,Normal,Light,Medium,0,1,0,0,24.49,25.88,3.69,1.01,63.33,46.63,40.3,74.2,34.1,7.2,1.59,44.3,45.0,Good,49.3,Moderate,Low,23.5,22.39,1.996,0.0,0.117,0,1,1,1,0,0,1,22.8,27.3,8.7,0.0,46.0,47.0,78.06,44.67
2005-04-08,29.8,19.9,24.7,0.0,15.2,26.7,64.27,970.0,6.1469,2005,4,8,98,Summer,Normal,No Rain,Medium,0,1,0,0,24.2,25.88,3.49,1.0,65.99,46.96,45.1,77.3,33.3,4.3,1.64,55.0,49.0,Good,49.7,Moderate,Low,24.7,22.7,-0.393,0.0,0.129,0,1,1,1,0,0,0,23.5,26.7,6.1,1.4,45.0,46.0,77.51,45.63
2005-04-09,30.3,20.1,24.4,0.8,10.5,26.8,64.3,970.0,5.9892,2005,4,9,99,Summer,Normal,Light,Medium,0,1,0,0,23.81,25.88,3.6,0.9,68.83,47.28,37.4,58.3,28.3,6.0,1.15,42.5,39.0,Good,47.6,Moderate,Low,24.4,22.46,-0.039,0.0,0.106,0,1,1,1,0,0,1,24.7,27.1,0.0,0.0,49.0,54.0,64.27,44.4
2005-04-10,30.3,20.8,25.0,0.0,14.3,27.7,66.11,970.0,5.903,2005,4,10,100,Summer,Normal,No Rain,Medium,0,1,0,0,23.74,25.86,3.6,0.89,69.84,47.64,56.7,105.3,32.7,11.4,1.34,44.5,59.0,Moderate,49.4,Moderate,Medium,25.0,23.04,-0.359,0.0,0.161,1,1,1,1,1,0,0,24.4,25.5,0.8,0.0,39.0,46.0,64.3,59.03
2005-04-11,29.8,21.0,23.7,15.9,8.7,27.2,69.82,970.0,6.3108,2005,4,11,101,Summer,Normal,Moderate,Medium,0,1,0,0,23.74,25.8,5.84,1.42,70.44,48.18,41.3,66.4,22.5,9.0,1.32,45.6,42.0,Good,48.6,Moderate,Medium,23.7,22.17,3.918,0.0,0.116,0,1,1,1,1,0,2,25.0,23.7,0.0,0.2,59.0,48.0,66.11,65.62
2005-04-12,29.2,20.6,24.2,1.8,9.7,27.5,67.62,970.0,5.9244,2005,4,12,102,Summer,Normal,Light,Medium,0,1,0,0,24.04,25.76,4.76,1.48,69.67,48.8,38.1,60.5,37.1,8.8,1.72,45.0,42.0,Good,46.0,Moderate,Low,24.2,22.47,0.086,0.0,0.11,0,1,1,1,0,0,1,23.7,22.1,15.9,9.4,42.0,60.0,69.82,73.04
2005-04-13,30.0,20.4,24.8,0.2,9.9,27.6,67.77,970.0,6.169,2005,4,13,103,Summer,Normal,Light,Medium,0,1,0,0,24.33,25.73,3.54,1.48,68.2,49.46,34.2,57.3,37.1,10.3,1.8,53.0,40.0,Good,45.1,Moderate,Low,24.8,22.97,-0.348,0.0,0.1,0,1,1,1,0,0,1,24.2,22.8,1.8,8.7,42.0,46.0,67.62,78.06
2005-04-14,30.7,20.2,25.3,0.2,7.2,28.1,63.43,970.0,6.0883,2005,4,14,104,Summer,Normal,Light,Medium,0,1,0,0,24.59,25.71,2.7,1.49,66.19,49.93,47.7,87.1,34.6,9.1,1.02,50.8,52.0,Moderate,46.1,Moderate,Medium,25.3,23.13,-0.35,0.0,0.137,1,1,1,1,1,0,1,24.8,23.5,0.2,6.1,40.0,45.0,67.77,77.51
2005-04-15,31.1,20.3,25.7,0.0,9.3,27.9,62.41,970.0,7.151,2005,4,15,105,Summer,Normal,No Rain,Medium,0,1,0,0,24.73,25.71,2.7,1.49,65.92,50.47,46.1,74.5,36.0,7.9,1.47,44.3,48.0,Good,46.0,Moderate,Medium,25.7,23.38,-0.405,0.0,0.131,0,1,1,1,1,0,0,25.3,24.7,0.2,0.0,52.0,49.0,63.43,64.27
2005-04-16,32.3,19.6,25.9,0.0,11.5,27.4,56.99,970.0,6.9979,2005,4,16,106,Summer,Normal,No Rain,Medium,0,1,0,0,24.94,25.73,2.59,1.49,64.88,51.05,36.5,58.1,30.7,7.6,1.48,41.3,39.0,Good,46.0,Moderate,Medium,25.9,23.2,-0.405,0.0,0.104,0,1,1,1,1,0,0,25.7,24.4,0.0,0.8,48.0,39.0,62.41,64.3
2005-04-17,32.9,19.5,26.1,0.0,13.3,26.6,51.92,970.0,7.5552,2005,4,17,107,Summer,Normal,No Rain,Medium,0,1,0,0,25.1,25.76,2.59,1.49,62.85,51.58,44.0,66.3,28.0,6.1,1.3,41.7,44.0,Good,43.9,Moderate,Medium,26.1,23.03,-0.405,0.0,0.123,0,1,1,1,1,0,0,25.9,25.0,0.0,0.0,39.0,59.0,56.99,66.11
2005-04-18,33.6,20.8,26.7,0.0,14.5,26.8,54.84,970.0,7.3966,2005,4,18,108,Summer,Normal,No Rain,Medium,0,1,0,0,25.53,25.8,0.31,1.49,60.71,52.33,29.4,51.1,26.0,6.4,1.03,44.8,34.0,Good,42.7,Moderate,Medium,26.7,23.67,-0.405,0.2,0.086,0,1,1,1,1,0,0,26.1,23.7,0.0,15.9,44.0,42.0,51.92,69.82
2005-04-19,33.5,19.1,26.4,0.0,13.8,26.9,54.13,970.0,7.223,2005,4,19,109,Summer,Normal,No Rain,Medium,0,1,0,0,25.84,25.85,0.06,1.49,58.78,52.73,41.3,70.8,35.0,8.8,1.53,41.2,45.0,Good,43.1,Moderate,Medium,26.4,23.4,-0.405,0.0,0.119,0,1,1,1,1,0,0,26.7,24.2,0.0,1.8,34.0,42.0,54.84,67.62
2005-04-20,32.3,19.9,25.5,0.3,16.9,26.5,66.3,970.0,6.594,2005,4,20,110,Summer,Normal,Light,Medium,0,1,0,0,25.94,25.83,0.07,1.5,58.57,53.61,43.2,69.8,28.0,8.2,1.65,49.4,45.0,Good,43.9,Moderate,Medium,25.5,23.46,-0.326,0.0,0.122,0,1,1,1,1,0,1,26.4,24.8,0.0,0.2,45.0,40.0,54.13,67.77
2005-04-21,32.6,20.0,25.8,0.0,13.8,27.3,59.06,970.0,7.0812,2005,4,21,111,Summer,Normal,No Rain,Medium,0,1,0,0,26.01,25.79,0.04,1.5,57.95,54.37,52.0,79.3,29.5,9.5,1.21,41.5,51.0,Moderate,43.7,Moderate,Medium,25.8,23.26,-0.408,0.0,0.145,1,1,1,1,1,0,0,25.5,25.3,0.3,0.2,45.0,52.0,66.3,63.43
2005-04-22,33.5,20.6,26.7,0.0,14.5,28.1,58.36,970.0,6.9936,2005,4,22,112,Summer,Normal,No Rain,Medium,0,1,0,0,26.16,25.78,0.04,1.5,57.37,55.12,34.6,59.3,31.9,8.3,1.65,52.8,40.0,Good,42.6,Moderate,Medium,26.7,23.91,-0.408,0.2,0.101,0,1,1,1,1,0,0,25.8,25.7,0.0,0.0,51.0,48.0,59.06,62.41
2005-04-23,33.9,21.1,27.4,0.0,13.9,28.7,53.61,970.0,6.8702,2005,4,23,113,Summer,Normal,No Rain,Medium,0,1,0,0,26.37,25.76,0.04,1.5,56.89,55.8,31.1,58.8,30.9,6.4,1.35,48.6,37.0,Good,42.3,Moderate,Medium,28.08,24.11,-0.408,0.9,0.092,0,1,1,1,1,0,0,26.7,25.9,0.0,0.0,40.0,39.0,58.36,56.99
2005-04-24,33.5,22.2,27.3,0.0,9.3,28.7,61.22,970.0,6.3134,2005,4,24,114,Summer,Normal,No Rain,Medium,0,1,0,0,26.54,25.73,0.04,1.5,58.22,56.74,33.7,62.7,32.1,9.0,1.71,38.7,39.0,Good,41.6,Moderate,Medium,28.57,24.57,-0.408,0.8,0.099,0,1,1,1,1,0,0,27.4,26.1,0.0,0.0,37.0,44.0,53.61,51.92
2005-04-25,32.2,21.8,26.5,0.3,10.9,28.4,56.7,970.0,5.6239,2005,4,25,115,Summer,Normal,Light,Medium,0,1,0,0,26.51,25.7,0.09,1.51,58.48,57.64,30.6,59.2,23.8,8.9,1.7,52.7,36.0,Good,41.9,Moderate,Medium,26.5,23.64,-0.329,0.0,0.09,0,1,1,1,1,0,1,27.3,26.7,0.0,0.0,39.0,34.0,61.22,54.84
2005-04-26,33.6,21.4,26.5,1.1,9.9,29.4,62.03,970.0,6.4486,2005,4,26,116,Summer,Normal,Light,Medium,0,1,0,0,26.53,25.68,0.24,1.55,59.61,58.34,49.4,74.3,30.1,8.5,1.34,38.8,48.0,Good,42.3,Moderate,Medium,26.5,23.99,-0.122,0.0,0.137,0,1,1,1,1,0,1,26.5,26.4,0.3,0.0,36.0,45.0,56.7,54.13
2005-04-27,32.4,21.2,25.0,17.0,7.4,28.4,66.01,970.0,6.1738,2005,4,27,117,Summer,Normal,Moderate,Medium,0,1,0,0,26.46,25.58,2.63,2.11,59.57,59.29,50.8,100.8,34.3,8.8,1.45,53.5,57.0,Moderate,44.0,Moderate,High,25.0,23.04,3.229,0.0,0.147,1,1,1,1,2,0,2,26.5,25.5,1.1,0.3,48.0,45.0,62.03,66.3
2005-04-28,32.7,21.0,26.1,0.6,8.9,29.0,58.16,970.0,6.7822,2005,4,28,118,Summer,Normal,Light,Medium,0,1,0,0,26.5,25.53,2.71,2.13,59.44,60.18,42.2,70.6,29.3,12.4,1.17,49.3,45.0,Good,43.1,Moderate,Medium,26.1,23.43,-0.333,0.0,0.12,0,1,1,1,1,0,1,25.0,25.8,17.0,0.0,57.0,51.0,66.01,59.06
2005-04-29,32.2,20.5,26.5,0.0,8.9,28.7,57.77,970.0,7.0793,2005,4,29,119,Summer,Normal,No Rain,Medium,0,1,0,0,26.47,25.5,2.71,2.13,59.36,61.03,48.5,96.9,27.6,6.1,0.94,56.9,54.0,Moderate,45.1,Moderate,Medium,26.5,23.71,-0.464,0.0,0.14,1,1,1,1,1,0,0,26.1,26.7,0.6,0.0,45.0,40.0,58.16,58.36
2005-04-30,33.8,21.6,27.6,0.0,13.7,29.2,56.94,970.0,6.7584,2005,4,30,120,Summer,Normal,No Rain,Medium,0,1,0,0,26.5,25.51,2.71,2.13,59.83,61.44,40.9,66.6,34.8,6.6,1.41,33.0,43.0,Good,46.0,Moderate,Medium,28.59,24.5,-0.464,1.1,0.116,0,1,1,1,1,0,0,26.5,27.4,0.0,0.0,54.0,37.0,57.77,53.61
2005-05-01,32.7,21.9,27.0,0.0,10.9,28.8,59.06,970.0,7.0296,2005,5,1,121,Summer,Normal,No Rain,Medium,0,1,0,0,26.46,25.52,2.71,2.09,59.52,61.88,39.3,68.3,29.3,5.1,0.98,46.5,43.0,Good,46.6,Moderate,Medium,27.0,24.19,-0.452,0.5,0.113,0,1,1,1,1,0,0,27.6,27.3,0.0,0.0,43.0,39.0,56.94,61.22
2005-05-02,32.1,20.4,26.1,0.0,17.5,28.0,67.57,970.0,6.461,2005,5,2,122,Summer,Normal,No Rain,Medium,0,1,0,0,26.4,25.48,2.67,2.09,61.08,62.66,37.7,63.2,31.7,8.7,1.87,45.8,41.0,Good,47.3,Moderate,Medium,26.1,24.03,-0.452,0.0,0.108,0,1,1,1,1,0,0,27.0,26.5,0.0,0.3,43.0,36.0,59.06,56.7
2005-05-03,31.8,21.8,26.0,0.0,11.9,27.9,63.98,970.0,6.4301,2005,5,3,123,Summer,Normal,No Rain,Medium,0,1,0,0,26.33,25.5,2.51,2.09,61.36,62.82,37.8,63.5,30.2,4.6,1.63,42.9,41.0,Good,46.3,Moderate,Medium,26.0,23.72,-0.452,0.0,0.108,0,1,1,1,1,0,0,26.1,26.5,0.0,1.1,41.0,48.0,67.57,62.03
2005-05-04,31.6,20.9,25.8,1.5,7.5,28.0,70.55,970.0,6.1135,2005,5,4,124,Summer,Normal,Light,Medium,0,1,0,0,26.44,25.57,0.3,2.13,62.0,62.98,29.2,56.0,31.0,8.9,1.31,51.0,36.0,Good,43.3,Moderate,Medium,25.8,23.97,-0.137,0.0,0.087,0,1,1,1,1,0,1,26.0,25.0,0.0,17.0,41.0,57.0,63.98,66.01
2005-05-05,29.5,20.9,24.2,1.8,8.8,26.7,68.85,970.0,5.8109,2005,5,5,125,Summer,Normal,Light,Medium,0,1,0,0,26.17,25.64,0.47,1.88,63.53,62.85,41.8,78.4,37.1,8.4,2.02,44.5,47.0,Good,43.6,Moderate,Low,24.2,22.54,-0.017,0.0,0.121,0,1,1,1,0,0,1,25.8,26.1,1.5,0.6,36.0,45.0,70.55,58.16
2005-05-06,30.9,20.9,25.8,0.0,9.2,27.3,62.81,970.0,6.7726,2005,5,6,126,Summer,Normal,No Rain,Medium,0,1,0,0,26.07,25.74,0.47,1.59,64.25,62.34,39.7,79.3,33.3,7.4,1.19,53.4,46.0,Good,42.4,Moderate,Medium,25.8,23.49,-0.377,0.0,0.116,0,1,1,1,1,0,0,24.2,26.5,1.8,0.0,47.0,54.0,68.85,57.77
