date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season,temp_class,rain_class,flood_risk,season_Winter,season_Summer,season_Southwest_Monsoon,season_Post-Monsoon,temperature_mean_7d_avg,temperature_mean_30d_avg,rainfall_7d_avg,rainfall_30d_avg,humidity_7d_avg,humidity_30d_avg
2005-05-15,34.4,21.2,27.5,0.0,14.9,28.8,43.71,970.0,7.0625,2005,5,15,135,Summer,Normal,No Rain,Low,0,1,0,0,26.46,26.33,2.26,1.28,55.58,59.27
2005-05-16,33.9,21.1,27.4,0.0,14.5,28.5,51.15,970.0,7.434,2005,5,16,136,Summer,Normal,No Rain,Medium,0,1,0,0,26.66,26.38,1.86,1.28,54.43,59.08
2005-05-17,34.0,21.1,27.6,0.0,15.1,28.8,46.88,970.0,7.3805,2005,5,17,137,Summer,Normal,No Rain,Low,0,1,0,0,26.87,26.43,1.13,1.28,52.48,58.91
2005-05-18,33.9,21.9,27.8,0.0,13.7,29.3,44.79,970.0,7.1011,2005,5,18,138,Summer,Normal,No Rain,Low,0,1,0,0,27.14,26.46,1.01,1.28,50.06,58.57
2005-05-19,34.4,22.4,28.6,0.0,9.7,30.0,43.26,970.0,7.2202,2005,5,19,139,Summer,Normal,No Rain,Low,0,1,0,0,27.44,26.54,0.64,1.28,47.6,58.21
2005-05-20,34.4,22.6,28.5,0.0,9.6,30.2,43.6,970.0,7.0574,2005,5,20,140,Summer,Normal,No Rain,Low,0,1,0,0,27.86,26.64,0.0,1.27,45.46,57.45
2005-05-21,34.2,22.3,28.3,0.0,14.2,30.1,52.58,970.0,6.9046,2005,5,21,141,Summer,Normal,No Rain,Medium,0,1,0,0,27.96,26.72,0.0,1.27,46.57,57.24
2005-05-22,34.2,22.0,27.4,1.3,8.5,30.0,67.47,970.0,6.0598,2005,5,22,142,Summer,Normal,Light,Medium,0,1,0,0,27.94,26.74,0.19,1.31,49.96,57.54
2005-05-23,32.9,22.3,26.8,4.9,9.7,29.8,71.36,970.0,6.9473,2005,5,23,143,Summer,Normal,Light,Medium,0,1,0,0,27.86,26.72,0.89,1.48,52.85,58.13
2005-05-24,32.1,22.1,25.8,7.4,9.9,29.1,68.53,970.0,6.8978,2005,5,24,144,Summer,Normal,Light,Medium,0,1,0,0,27.6,26.67,1.94,1.72,55.94,58.38
2005-05-25,31.8,21.7,25.8,9.8,12.1,29.2,73.1,970.0,6.3854,2005,5,25,145,Summer,Normal,Moderate,Medium,0,1,0,0,27.31,26.65,3.34,2.04,59.99,58.92
2005-05-26,32.4,20.9,25.1,8.6,11.2,28.7,72.68,970.0,6.587,2005,5,26,146,Summer,Normal,Moderate,Medium,0,1,0,0,26.81,26.6,4.57,2.29,64.19,59.28
2005-05-27,30.7,21.2,24.2,18.3,10.1,27.7,80.86,970.0,5.9266,2005,5,27,147,Summer,Normal,Moderate,Medium,0,1,0,0,26.2,26.58,7.19,2.33,69.51,59.77
2005-05-28,30.1,20.9,24.3,11.5,10.3,27.7,75.37,970.0,6.6336,2005,5,28,148,Summer,Normal,Moderate,Medium,0,1,0,0,25.63,26.52,8.83,2.7,72.77,60.35
2005-05-29,29.2,20.6,23.9,4.5,14.8,26.7,79.66,970.0,6.4877,2005,5,29,149,Summer,Normal,Light,Medium,0,1,0,0,25.13,26.43,9.29,2.85,74.51,61.08
2005-05-30,28.2,20.4,23.4,15.1,12.6,26.7,77.75,970.0,4.6385,2005,5,30,150,Summer,Normal,Moderate,Medium,0,1,0,0,24.64,26.29,10.74,3.35,75.42,61.77
2005-05-31,28.8,20.7,23.9,4.6,10.8,27.0,77.85,970.0,5.4864,2005,5,31,151,Summer,Normal,Light,Medium,0,1,0,0,24.37,26.19,10.34,3.5,76.75,62.4
2005-06-01,28.6,21.0,24.0,4.8,17.8,26.4,81.03,970.0,6.4231,2005,6,1,152,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,24.11,26.12,9.63,3.66,77.89,62.84
2005-06-02,28.6,20.5,23.8,5.1,19.4,25.9,85.04,970.0,6.4327,2005,6,2,153,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.93,26.04,9.13,3.83,79.65,63.55
2005-06-03,29.9,20.5,24.2,5.9,16.9,26.8,83.65,970.0,6.1997,2005,6,3,154,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.93,25.99,7.36,3.98,80.05,63.98
2005-06-04,30.6,21.1,25.1,9.8,15.3,28.1,79.67,970.0,6.4411,2005,6,4,155,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,24.04,26.02,7.11,4.25,80.66,64.34
2005-06-05,29.2,21.3,24.2,11.1,12.6,27.7,80.18,970.0,4.8413,2005,6,5,156,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,24.09,25.97,8.06,4.62,80.74,64.92
2005-06-06,28.9,20.6,23.8,2.8,13.0,27.0,77.81,970.0,5.7007,2005,6,6,157,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,24.14,25.88,6.3,4.71,80.75,65.51
2005-06-07,28.9,20.9,24.3,1.4,15.3,26.9,78.85,970.0,6.708,2005,6,7,158,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,24.2,25.78,5.84,4.76,80.89,66.07
2005-06-08,27.8,20.5,23.2,9.9,14.1,25.7,77.81,970.0,5.977,2005,6,8,159,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,24.09,25.69,6.57,4.99,80.43,66.69
2005-06-09,28.2,20.9,23.3,11.8,14.5,25.8,84.96,970.0,5.0033,2005,6,9,160,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,24.01,25.59,7.53,5.22,80.42,67.51
2005-06-10,27.6,20.7,23.0,9.5,19.3,25.0,84.36,970.0,4.0949,2005,6,10,161,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.84,25.5,8.04,5.51,80.52,68.26
2005-06-11,28.6,19.9,23.9,0.5,20.9,25.2,81.41,970.0,6.2544,2005,6,11,162,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.67,25.41,6.71,5.44,80.77,68.96
2005-06-12,28.8,20.3,24.2,0.0,19.0,25.4,75.27,970.0,6.6761,2005,6,12,163,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,23.67,25.36,5.13,5.29,80.07,69.52
2005-06-13,29.4,19.9,23.9,5.7,16.8,26.1,75.13,970.0,6.7819,2005,6,13,164,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.69,25.24,5.54,5.48,79.68,70.53
2005-06-14,28.5,20.6,24.2,0.0,17.0,26.1,85.4,970.0,5.9047,2005,6,14,165,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,23.67,25.13,5.34,5.48,80.62,71.92
2005-06-15,29.2,19.9,24.4,0.0,13.7,26.6,75.39,970.0,6.474,2005,6,15,166,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,23.84,25.03,3.93,5.48,80.27,72.72
2005-06-16,29.1,20.1,24.4,0.0,16.9,26.3,73.86,970.0,6.8381,2005,6,16,167,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,24.0,24.92,2.24,5.48,78.69,73.62
2005-06-17,27.9,20.7,24.0,0.4,23.7,24.9,77.05,970.0,5.9621,2005,6,17,168,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,24.14,24.8,0.94,5.49,77.64,74.7
2005-06-18,26.0,20.3,22.8,2.8,25.5,23.5,76.81,970.0,4.8701,2005,6,18,169,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.99,24.6,1.27,5.58,76.99,75.82
2005-06-19,27.2,20.2,23.3,0.0,24.9,23.5,77.28,970.0,4.9824,2005,6,19,170,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,23.86,24.43,1.27,5.58,77.27,76.94
2005-06-20,26.4,20.8,22.7,1.7,23.9,23.1,77.68,970.0,4.0567,2005,6,20,171,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.69,24.24,0.7,5.64,77.64,77.78
2005-06-21,25.6,19.9,21.7,15.2,28.9,22.0,77.53,970.0,3.8489,2005,6,21,172,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.33,24.05,2.87,6.1,76.51,78.11
2005-06-22,24.6,19.8,21.5,7.3,22.7,22.0,73.68,970.0,3.9533,2005,6,22,173,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.91,23.88,3.91,6.18,76.27,78.19
2005-06-23,26.4,19.8,22.3,0.0,25.2,22.4,72.88,970.0,5.1346,2005,6,23,174,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.61,23.76,3.91,5.94,76.13,78.33
2005-06-24,27.1,20.1,23.0,0.6,24.9,23.6,77.2,970.0,5.2032,2005,6,24,175,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.47,23.67,3.94,5.63,76.15,78.47
2005-06-25,26.8,20.3,23.1,0.1,24.9,23.2,77.68,970.0,4.9958,2005,6,25,176,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.51,23.6,3.56,5.35,76.28,78.64
2005-06-26,26.5,20.6,23.0,0.1,27.3,23.0,78.28,970.0,4.7434,2005,6,26,177,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.47,23.56,3.57,4.74,76.42,78.55
2005-06-27,27.0,20.9,23.3,0.2,28.3,23.1,78.75,970.0,4.6152,2005,6,27,178,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.56,23.53,3.36,4.36,76.57,78.66
2005-06-28,25.6,20.4,22.6,0.0,30.3,22.1,78.47,970.0,4.0694,2005,6,28,179,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.69,23.48,1.19,4.21,76.71,78.62
2005-06-29,26.3,20.1,22.9,0.0,28.7,22.5,76.05,970.0,4.1897,2005,6,29,180,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.89,23.47,0.14,3.71,77.04,78.57
2005-06-30,26.2,20.0,22.4,6.4,26.9,22.5,79.73,970.0,4.314,2005,6,30,181,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.9,23.42,1.06,3.77,78.02,78.63
2005-07-01,26.4,20.3,22.8,0.6,27.0,22.8,78.69,970.0,3.0305,2005,7,1,182,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.87,23.38,1.06,3.63,78.24,78.55
2005-07-02,26.7,20.0,23.0,0.4,26.4,22.8,77.37,970.0,5.3062,2005,7,2,183,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.86,23.35,1.1,3.47,78.19,78.3
2005-07-03,27.4,19.8,22.9,0.3,25.6,23.0,76.73,970.0,5.4154,2005,7,3,184,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.84,23.31,1.13,3.29,77.97,78.07
2005-07-04,27.3,19.3,22.8,0.4,26.8,22.6,79.25,970.0,5.0606,2005,7,4,185,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.77,23.23,1.16,2.97,78.04,78.05
2005-07-05,26.9,20.3,22.8,1.5,30.8,22.6,74.18,970.0,4.5461,2005,7,5,186,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.8,23.18,1.37,2.65,77.43,77.85
2005-07-06,27.2,20.6,23.2,0.9,29.2,23.0,74.57,970.0,4.2804,2005,7,6,187,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.84,23.16,1.5,2.59,77.22,77.74
2005-07-07,26.9,20.8,23.3,0.5,25.3,23.4,74.74,970.0,4.8394,2005,7,7,188,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.97,23.13,0.66,2.56,76.5,77.61
2005-07-08,27.6,20.3,23.7,0.2,22.7,24.0,78.08,970.0,4.4294,2005,7,8,189,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.1,23.15,0.6,2.24,76.42,77.62
2005-07-09,27.2,20.5,23.0,0.9,27.4,23.4,73.94,970.0,4.8758,2005,7,9,190,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.1,23.14,0.67,1.87,75.93,77.25
2005-07-10,27.6,20.3,23.5,1.3,19.8,24.3,75.46,970.0,5.3738,2005,7,10,191,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.19,23.15,0.81,1.6,75.75,76.95
2005-07-11,28.3,20.4,23.2,1.6,20.7,24.2,76.95,970.0,5.4151,2005,7,11,192,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.24,23.13,0.99,1.64,75.42,76.8
2005-07-12,26.9,20.8,23.1,2.3,19.2,24.1,80.94,970.0,5.915,2005,7,12,193,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.29,23.09,1.1,1.71,76.38,76.99
2005-07-13,27.3,19.8,22.9,7.1,17.3,24.4,83.98,970.0,5.1754,2005,7,13,194,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.24,23.06,1.99,1.76,77.73,77.29
2005-07-14,27.6,20.3,22.8,10.7,13.6,25.5,85.98,970.0,4.7918,2005,7,14,195,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.17,23.01,3.44,2.12,79.33,77.31
2005-07-15,27.4,20.0,22.9,17.2,6.8,26.2,84.78,970.0,6.113,2005,7,15,196,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.06,22.96,5.87,2.69,80.29,77.62
2005-07-16,26.9,20.2,22.5,22.1,8.9,25.4,86.42,970.0,5.4168,2005,7,16,197,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.99,22.9,8.9,3.43,82.07,78.04
2005-07-17,26.5,19.5,22.3,7.4,11.8,25.0,86.93,970.0,5.5723,2005,7,17,198,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.81,22.84,9.77,3.66,83.71,78.37
2005-07-18,27.1,19.6,23.0,1.9,12.7,25.2,82.92,970.0,5.3174,2005,7,18,199,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.79,22.85,9.81,3.63,84.56,78.57
2005-07-19,27.1,20.4,22.9,6.6,13.1,25.2,85.25,970.0,5.6748,2005,7,19,200,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.76,22.84,10.43,3.85,85.18,78.84
2005-07-20,26.3,20.6,22.7,3.9,14.2,24.6,85.11,970.0,5.4686,2005,7,20,201,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.73,22.84,9.97,3.92,85.34,79.08
2005-07-21,26.2,20.0,22.2,7.3,22.1,23.3,81.75,970.0,5.4924,2005,7,21,202,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.64,22.85,9.49,3.66,84.74,79.22
2005-07-22,25.9,19.7,21.6,11.7,21.0,22.6,83.43,970.0,3.7726,2005,7,22,203,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.46,22.86,8.7,3.81,84.54,79.55
2005-07-23,26.1,20.0,21.8,2.7,21.6,23.0,85.12,970.0,3.648,2005,7,23,204,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.36,22.84,5.93,3.9,84.36,79.96
2005-07-24,23.8,19.7,20.7,5.1,24.1,21.2,87.01,970.0,3.6662,2005,7,24,205,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.13,22.76,5.6,4.05,84.37,80.28
2005-07-25,24.0,19.5,21.1,5.2,30.7,20.6,81.32,970.0,3.4171,2005,7,25,206,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.86,22.7,6.07,4.22,84.14,80.41
2005-07-26,23.9,19.5,21.3,8.4,31.5,20.8,83.6,970.0,3.4303,2005,7,26,207,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,21.63,22.64,6.33,4.49,83.91,80.58
2005-07-27,24.9,20.1,21.8,3.3,26.0,21.6,81.66,970.0,3.5486,2005,7,27,208,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.5,22.59,6.24,4.6,83.41,80.68
2005-07-28,26.0,19.4,22.2,1.4,28.5,22.0,80.68,970.0,4.7611,2005,7,28,209,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.5,22.58,5.4,4.64,83.26,80.75
2005-07-29,25.9,19.5,21.5,11.7,27.8,21.5,81.54,970.0,3.8772,2005,7,29,210,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,21.49,22.53,5.4,5.03,82.99,80.94
2005-07-30,25.7,18.9,21.9,6.5,31.8,21.4,82.56,970.0,4.1702,2005,7,30,211,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.5,22.51,5.94,5.04,82.62,81.03
2005-07-31,25.7,20.3,22.3,1.5,31.4,21.7,82.38,970.0,4.2319,2005,7,31,212,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.73,22.5,5.43,5.07,81.96,81.15
2005-08-01,24.4,20.1,21.9,2.2,30.7,21.2,82.02,970.0,4.123,2005,8,1,213,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.84,22.46,5.0,5.13,82.06,81.31
2005-08-02,25.6,20.5,22.4,0.2,33.5,21.6,81.71,970.0,3.54,2005,8,2,214,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.0,22.44,3.83,5.12,81.79,81.48
2005-08-03,25.0,19.9,22.0,1.6,28.3,21.4,83.27,970.0,4.1796,2005,8,3,215,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.03,22.42,3.59,5.16,82.02,81.61
2005-08-04,24.6,19.2,21.4,1.5,26.7,21.3,82.27,970.0,4.3894,2005,8,4,216,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.91,22.37,3.6,5.16,82.25,81.88
2005-08-05,25.2,20.0,22.2,0.0,27.2,22.0,84.27,970.0,4.0675,2005,8,5,217,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.01,22.34,1.93,5.13,82.64,82.2
2005-08-06,25.9,19.1,22.2,0.0,26.9,21.6,81.26,970.0,5.0304,2005,8,6,218,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.06,22.3,1.0,5.12,82.45,82.42
2005-08-07,25.7,18.3,21.9,0.1,26.3,21.6,80.53,970.0,5.0894,2005,8,7,219,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.0,22.24,0.8,5.11,82.19,82.5
2005-08-08,25.5,18.5,21.9,0.3,25.1,21.9,82.73,970.0,4.812,2005,8,8,220,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.0,22.2,0.53,5.09,82.29,82.79
2005-08-09,24.7,18.9,21.1,5.5,22.2,21.7,81.56,970.0,4.2744,2005,8,9,221,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.81,22.12,1.29,5.23,82.27,83.0
2005-08-10,26.4,19.7,21.8,6.0,21.8,22.6,84.71,970.0,4.193,2005,8,10,222,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.79,22.08,1.91,5.38,82.48,83.26
2005-08-11,25.6,19.7,22.2,1.5,26.2,22.3,82.05,970.0,5.2865,2005,8,11,223,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.9,22.05,1.91,5.35,82.44,83.29
2005-08-12,25.6,19.7,22.4,0.9,27.3,22.3,80.53,970.0,4.5629,2005,8,12,224,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.93,22.03,2.04,5.15,81.91,83.18
2005-08-13,26.5,19.1,22.3,0.6,25.4,22.5,81.59,970.0,5.1634,2005,8,13,225,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.94,22.01,2.13,4.81,81.96,83.03
2005-08-14,27.0,20.0,22.5,2.1,24.1,23.2,84.17,970.0,4.2173,2005,8,14,226,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.03,22.0,2.41,4.31,82.48,83.01
2005-08-15,26.5,19.9,22.1,5.7,23.8,22.7,86.15,970.0,3.9847,2005,8,15,227,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.06,21.99,3.19,3.76,82.97,83.0
2005-08-16,23.4,19.6,21.2,4.5,24.6,21.4,84.89,970.0,3.1025,2005,8,16,228,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.07,21.95,3.04,3.66,83.44,82.93
2005-08-17,24.9,19.7,21.5,1.7,23.5,21.9,80.45,970.0,5.0443,2005,8,17,229,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.03,21.9,2.43,3.66,82.83,82.85
2005-08-18,26.8,19.3,22.7,0.0,24.1,22.8,80.55,970.0,5.1502,2005,8,18,230,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.1,21.89,2.21,3.44,82.62,82.7
2005-08-19,25.9,18.6,22.0,0.6,21.3,22.5,84.2,970.0,5.381,2005,8,19,231,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.04,21.87,2.17,3.33,83.14,82.67
2005-08-20,26.7,18.1,22.1,0.0,22.8,22.4,78.32,970.0,6.8446,2005,8,20,232,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.01,21.87,2.09,3.08,82.68,82.55
2005-08-21,26.4,17.6,22.1,0.0,15.0,23.1,80.19,970.0,6.4913,2005,8,21,233,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,21.96,21.88,1.79,2.69,82.11,82.44
2005-08-22,27.0,18.4,22.8,0.3,13.9,24.4,80.86,970.0,6.2129,2005,8,22,234,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.06,21.92,1.01,2.61,81.35,82.3
2005-08-23,27.4,19.3,22.7,2.4,7.5,25.4,90.52,970.0,3.9845,2005,8,23,235,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.27,21.98,0.71,2.52,82.16,82.42
2005-08-24,26.0,19.6,22.5,0.8,10.4,24.5,86.14,970.0,5.9095,2005,8,24,236,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.41,22.03,0.59,2.38,82.97,82.58
2005-08-25,27.4,19.0,22.5,3.4,14.7,24.3,80.93,970.0,5.958,2005,8,25,237,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.39,22.07,1.07,2.21,83.02,82.49
2005-08-26,27.0,18.7,22.6,1.0,15.4,24.5,84.75,970.0,5.2906,2005,8,26,238,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.47,22.1,1.13,2.13,83.1,82.59
2005-08-27,27.3,19.3,22.6,5.2,13.3,25.0,87.93,970.0,4.6433,2005,8,27,239,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.54,22.11,1.87,2.26,84.47,82.83
2005-08-28,28.3,19.3,23.0,7.7,9.4,26.4,84.73,970.0,6.4476,2005,8,28,240,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.67,22.16,2.97,2.13,85.12,82.94
2005-08-29,28.1,20.0,23.0,4.1,5.8,26.7,82.34,970.0,6.095,2005,8,29,241,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.7,22.2,3.51,2.05,85.33,82.93
2005-08-30,27.4,18.9,22.8,2.5,11.7,25.4,78.21,970.0,5.9484,2005,8,30,242,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.71,22.21,3.53,2.08,83.58,82.79
2005-08-31,27.2,19.5,22.5,6.4,13.9,25.0,87.18,970.0,4.837,2005,8,31,243,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.71,22.23,4.33,2.22,83.72,82.97
2005-09-01,27.8,19.4,22.7,19.2,12.3,25.6,85.17,970.0,5.9952,2005,9,1,244,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.74,22.24,6.59,2.85,84.33,83.08
2005-09-02,27.3,19.8,22.8,12.8,12.3,26.0,84.7,970.0,4.0157,2005,9,2,245,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.77,22.27,8.27,3.23,84.32,83.13
2005-09-03,27.8,20.2,22.9,7.4,10.3,26.1,90.23,970.0,5.4778,2005,9,3,246,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.81,22.32,8.59,3.42,84.65,83.39
2005-09-04,27.6,20.6,22.9,7.5,12.3,26.2,92.28,970.0,5.6119,2005,9,4,247,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.8,22.34,8.56,3.67,85.73,83.66
2005-09-05,26.0,19.9,22.0,11.0,16.7,24.1,90.54,970.0,4.495,2005,9,5,248,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.66,22.34,9.54,4.04,86.9,83.97
2005-09-06,25.8,19.3,21.9,2.0,13.4,23.9,86.76,970.0,4.08,2005,9,6,249,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.53,22.34,9.47,4.1,88.12,84.18
2005-09-07,25.2,19.5,21.8,1.2,10.7,24.0,86.45,970.0,2.9198,2005,9,7,250,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.43,22.33,8.73,4.13,88.02,84.3
2005-09-08,26.1,19.5,22.4,0.9,12.8,24.6,85.34,970.0,5.179,2005,9,8,251,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.39,22.38,6.11,3.98,88.04,84.43
2005-09-09,26.1,20.2,22.4,2.5,18.4,24.4,87.22,970.0,4.1539,2005,9,9,252,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.33,22.4,4.64,3.86,88.4,84.51
2005-09-10,26.2,19.8,22.4,3.1,21.0,23.5,89.85,970.0,3.8568,2005,9,10,253,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.26,22.4,4.03,3.92,88.35,84.77
2005-09-11,25.5,20.0,22.2,2.9,24.9,22.8,88.0,970.0,4.5583,2005,9,11,254,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.16,22.4,3.37,3.98,87.74,85.02
2005-09-12,25.6,20.4,22.2,0.6,29.9,22.2,88.36,970.0,4.0944,2005,9,12,255,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.19,22.39,1.89,3.98,87.43,85.25
2005-09-13,25.8,20.3,22.5,0.0,26.3,22.7,86.51,970.0,4.2526,2005,9,13,256,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.27,22.39,1.6,3.91,87.39,85.32
2005-09-14,26.1,19.8,22.2,1.1,22.9,22.9,85.98,970.0,4.3418,2005,9,14,257,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.33,22.4,1.59,3.76,87.32,85.32
2005-09-15,26.0,19.7,22.1,0.3,20.3,23.0,85.48,970.0,4.4902,2005,9,15,258,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.29,22.43,1.5,3.62,87.34,85.34
2005-09-16,26.8,18.4,22.4,0.0,17.3,23.5,87.55,970.0,6.1733,2005,9,16,259,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.29,22.46,1.14,3.56,87.39,85.58
2005-09-17,26.6,17.2,22.0,0.0,18.6,22.7,84.47,970.0,6.4181,2005,9,17,260,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.23,22.43,0.7,3.56,86.62,85.71
2005-09-18,26.6,17.7,22.1,0.3,23.4,22.4,83.3,970.0,6.6113,2005,9,18,261,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.21,22.44,0.33,3.55,85.95,85.68
2005-09-19,24.0,18.4,20.9,0.2,28.3,20.0,84.56,970.0,4.9906,2005,9,19,262,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.03,22.4,0.27,3.56,85.41,85.88
2005-09-20,23.8,19.7,21.2,1.1,30.6,20.6,85.29,970.0,3.1169,2005,9,20,263,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.84,22.37,0.43,3.6,85.23,86.05
2005-09-21,26.5,19.4,22.5,0.0,26.3,22.5,85.26,970.0,5.6734,2005,9,21,264,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,21.89,22.36,0.27,3.59,85.13,86.2
