date,pm25,pm10,no2,so2,co,o3,aqi,aqi_class,aqi_7d_avg,year,month,season
2005-09-16,35.8,66.9,30.8,5.7,1.12,43.4,41.0,Good,40.7,2005,9,Southwest Monsoon
2005-09-17,49.6,86.2,29.6,6.9,0.88,32.0,50.0,Good,42.0,2005,9,Southwest Monsoon
2005-09-18,40.0,69.2,30.5,7.1,1.38,34.5,42.0,Good,43.1,2005,9,Southwest Monsoon
2005-09-19,34.1,65.7,30.4,9.8,1.29,36.3,39.0,Good,43.4,2005,9,Southwest Monsoon
2005-09-20,26.4,49.0,30.4,7.8,1.47,35.4,31.0,Good,41.1,2005,9,Southwest Monsoon
2005-09-21,39.2,59.4,26.8,4.9,1.11,29.6,39.0,Good,40.0,2005,9,Southwest Monsoon
2005-09-22,42.2,69.6,25.5,10.2,1.24,35.2,43.0,Good,40.7,2005,9,Southwest Monsoon
2005-09-23,32.0,61.9,28.8,8.5,0.79,33.0,36.0,Good,40.0,2005,9,Southwest Monsoon
2005-09-24,38.4,58.0,34.3,8.3,1.74,32.9,40.0,Good,38.6,2005,9,Southwest Monsoon
2005-09-25,33.9,60.0,28.2,9.5,0.91,26.3,36.0,Good,37.7,2005,9,Southwest Monsoon
2005-09-26,35.1,65.4,30.7,7.7,1.04,32.9,39.0,Good,37.7,2005,9,Southwest Monsoon
2005-09-27,19.0,34.4,28.7,6.7,0.99,44.6,25.0,Good,36.9,2005,9,Southwest Monsoon
2005-09-28,34.8,65.5,36.4,8.4,1.3,36.0,40.0,Good,37.0,2005,9,Southwest Monsoon
2005-09-29,43.2,80.4,27.7,9.0,1.03,32.0,45.0,Good,37.3,2005,9,Southwest Monsoon
2005-09-30,32.0,59.0,30.7,8.5,1.51,36.2,36.0,Good,37.3,2005,9,Southwest Monsoon
2005-10-01,40.4,77.1,28.1,10.1,1.43,40.4,44.0,Good,37.9,2005,10,Post-Monsoon
2005-10-02,34.7,63.3,26.5,8.7,0.98,29.6,37.0,Good,38.0,2005,10,Post-Monsoon
2005-10-03,42.5,72.3,31.0,6.5,1.54,41.5,45.0,Good,38.9,2005,10,Post-Monsoon
2005-10-04,38.5,66.8,35.7,7.2,1.58,27.6,41.0,Good,41.1,2005,10,Post-Monsoon
2005-10-05,33.4,62.1,33.5,11.2,1.17,30.9,38.0,Good,40.9,2005,10,Post-Monsoon
2005-10-06,49.3,95.6,22.7,8.6,1.06,30.3,51.0,Moderate,41.7,2005,10,Post-Monsoon
2005-10-07,46.5,76.1,33.9,6.2,1.45,38.7,48.0,Good,43.4,2005,10,Post-Monsoon
2005-10-08,35.8,59.8,24.9,6.1,1.51,26.9,37.0,Good,42.4,2005,10,Post-Monsoon
2005-10-09,43.5,85.5,34.4,5.8,1.1,37.7,48.0,Good,44.0,2005,10,Post-Monsoon
2005-10-10,43.8,78.3,33.2,10.1,1.58,31.3,46.0,Good,44.1,2005,10,Post-Monsoon
2005-10-11,44.5,70.7,30.4,9.1,1.21,32.8,45.0,Good,44.7,2005,10,Post-Monsoon
2005-10-12,28.1,51.5,33.9,12.2,1.65,37.9,34.0,Good,44.1,2005,10,Post-Monsoon
2005-10-13,47.0,93.9,29.9,9.7,0.96,34.3,51.0,Moderate,44.1,2005,10,Post-Monsoon
2005-10-14,36.0,68.8,31.6,9.8,1.17,38.1,41.0,Good,43.1,2005,10,Post-Monsoon
2005-10-15,37.5,70.2,25.2,12.5,1.3,36.9,41.0,Good,43.7,2005,10,Post-Monsoon
2005-10-16,58.5,93.8,30.0,6.6,1.1,44.6,57.0,Moderate,45.0,2005,10,Post-Monsoon
2005-10-17,42.1,81.6,34.7,5.5,1.34,37.2,47.0,Good,45.1,2005,10,Post-Monsoon
2005-10-18,37.3,65.7,25.7,9.6,1.26,31.9,39.0,Good,44.3,2005,10,Post-Monsoon
2005-10-19,24.6,47.8,34.3,8.0,1.3,31.5,31.0,Good,43.9,2005,10,Post-Monsoon
2005-10-20,49.7,82.8,22.9,9.1,1.25,39.8,49.0,Good,43.6,2005,10,Post-Monsoon
2005-10-21,30.6,46.8,26.2,10.9,1.03,32.6,32.0,Good,42.3,2005,10,Post-Monsoon
2005-10-22,33.0,57.3,29.7,10.0,1.34,33.6,36.0,Good,41.6,2005,10,Post-Monsoon
2005-10-23,37.7,61.6,31.6,11.5,1.32,36.9,40.0,Good,39.1,2005,10,Post-Monsoon
2005-10-24,49.9,92.7,28.7,6.7,1.1,29.2,51.0,Moderate,39.7,2005,10,Post-Monsoon
2005-10-25,45.4,89.9,28.6,10.3,1.66,26.4,48.0,Good,41.0,2005,10,Post-Monsoon
2005-10-26,38.9,71.8,35.4,7.0,1.43,33.7,43.0,Good,42.7,2005,10,Post-Monsoon
2005-10-27,42.2,81.9,35.8,11.8,1.53,28.3,46.0,Good,42.3,2005,10,Post-Monsoon
2005-10-28,35.8,61.8,29.3,9.4,1.15,38.2,39.0,Good,43.3,2005,10,Post-Monsoon
2005-10-29,41.0,77.3,29.4,9.5,0.77,18.3,43.0,Good,44.3,2005,10,Post-Monsoon
2005-10-30,40.5,77.8,29.9,7.3,1.79,28.0,43.0,Good,44.7,2005,10,Post-Monsoon
2005-10-31,46.8,86.8,39.9,7.4,1.39,32.0,50.0,Good,44.6,2005,10,Post-Monsoon
2005-11-01,46.8,82.0,31.1,9.3,1.44,27.2,48.0,Good,44.6,2005,11,Post-Monsoon
2005-11-02,43.5,78.8,37.3,12.0,1.43,37.7,47.0,Good,45.1,2005,11,Post-Monsoon
2005-11-03,37.5,69.3,33.9,11.7,1.45,31.6,41.0,Good,44.4,2005,11,Post-Monsoon
2005-11-04,45.2,73.5,30.6,9.2,1.08,27.1,45.0,Good,45.3,2005,11,Post-Monsoon
2005-11-05,39.4,75.0,28.4,7.7,1.09,31.7,42.0,Good,45.1,2005,11,Post-Monsoon
2005-11-06,32.4,64.0,34.1,9.6,1.09,23.3,37.0,Good,44.3,2005,11,Post-Monsoon
2005-11-07,37.2,64.4,27.9,11.0,1.49,32.9,39.0,Good,42.7,2005,11,Post-Monsoon
2005-11-08,40.6,75.1,29.5,8.9,1.05,36.9,44.0,Good,42.1,2005,11,Post-Monsoon
2005-11-09,46.4,86.6,33.6,7.7,0.97,29.5,49.0,Good,42.4,2005,11,Post-Monsoon
2005-11-10,38.7,70.9,30.0,9.9,1.19,30.1,42.0,Good,42.6,2005,11,Post-Monsoon
2005-11-11,31.5,55.9,29.4,8.0,1.28,24.5,34.0,Good,41.0,2005,11,Post-Monsoon
2005-11-12,40.4,78.4,29.8,7.8,1.34,26.3,43.0,Good,41.1,2005,11,Post-Monsoon
2005-11-13,40.8,70.3,28.3,8.4,1.23,35.3,43.0,Good,42.0,2005,11,Post-Monsoon
2005-11-14,41.3,63.2,32.8,9.8,1.47,29.4,42.0,Good,42.4,2005,11,Post-Monsoon
2005-11-15,46.4,89.3,31.1,8.1,1.64,41.1,50.0,Good,43.3,2005,11,Post-Monsoon
2005-11-16,47.1,86.6,25.6,8.4,1.36,32.8,48.0,Good,43.1,2005,11,Post-Monsoon
2005-11-17,35.8,69.0,29.1,8.8,1.64,24.1,39.0,Good,42.7,2005,11,Post-Monsoon
2005-11-18,35.7,56.0,29.5,7.7,1.49,41.3,38.0,Good,43.3,2005,11,Post-Monsoon
2005-11-19,32.7,49.6,29.5,11.6,1.11,22.6,34.0,Good,42.0,2005,11,Post-Monsoon
2005-11-20,44.9,88.3,33.4,12.2,1.14,27.8,49.0,Good,42.9,2005,11,Post-Monsoon
2005-11-21,50.1,78.9,28.2,7.9,1.13,30.6,49.0,Good,43.9,2005,11,Post-Monsoon
2005-11-22,37.8,72.0,41.8,6.9,1.3,31.2,43.0,Good,42.9,2005,11,Post-Monsoon
2005-11-23,38.3,73.2,36.5,7.6,1.28,26.6,42.0,Good,42.0,2005,11,Post-Monsoon
2005-11-24,50.3,93.2,36.5,9.4,1.5,29.7,53.0,Moderate,44.0,2005,11,Post-Monsoon
2005-11-25,43.5,68.2,26.9,8.3,1.31,36.3,43.0,Good,44.7,2005,11,Post-Monsoon
2005-11-26,43.1,78.9,22.9,5.9,1.41,36.4,45.0,Good,46.3,2005,11,Post-Monsoon
2005-11-27,31.7,61.6,29.6,8.2,1.06,38.7,37.0,Good,44.6,2005,11,Post-Monsoon
2005-11-28,44.8,76.6,32.2,9.3,1.41,25.3,46.0,Good,44.1,2005,11,Post-Monsoon
2005-11-29,33.5,57.2,30.4,10.5,1.23,31.1,36.0,Good,43.1,2005,11,Post-Monsoon
2005-11-30,32.1,55.2,28.9,12.0,1.21,31.9,35.0,Good,42.1,2005,11,Post-Monsoon
2005-12-01,42.4,65.3,27.6,8.6,1.33,20.5,41.0,Good,40.4,2005,12,Winter
2005-12-02,40.7,79.2,31.9,8.3,1.87,28.1,44.0,Good,40.6,2005,12,Winter
2005-12-03,43.2,83.7,33.6,9.0,1.2,32.4,47.0,Good,40.9,2005,12,Winter
2005-12-04,34.7,69.4,32.6,7.6,1.66,28.9,39.0,Good,41.1,2005,12,Winter
2005-12-05,51.5,92.3,32.6,8.1,1.48,26.2,52.0,Moderate,42.0,2005,12,Winter
2005-12-06,52.7,98.8,31.4,8.1,1.15,31.5,54.0,Moderate,44.6,2005,12,Winter
2005-12-07,31.2,49.9,41.2,10.2,1.42,35.7,36.0,Good,44.7,2005,12,Winter
2005-12-08,51.6,94.7,37.4,7.8,0.91,30.6,54.0,Moderate,46.6,2005,12,Winter
2005-12-09,39.1,71.4,38.4,11.1,1.92,18.9,42.0,Good,46.3,2005,12,Winter
2005-12-10,50.8,99.1,35.7,11.8,1.4,35.7,55.0,Moderate,47.4,2005,12,Winter
2005-12-11,44.3,84.9,29.3,7.2,1.77,23.3,46.0,Good,48.4,2005,12,Winter
2005-12-12,45.0,88.6,37.6,6.9,1.83,23.8,49.0,Good,48.0,2005,12,Winter
2005-12-13,43.5,84.2,40.0,8.4,1.35,31.0,48.0,Good,47.1,2005,12,Winter
2005-12-14,53.3,103.1,40.6,8.7,1.5,31.1,57.0,Moderate,50.1,2005,12,Winter
2005-12-15,36.1,55.3,37.1,12.0,1.54,26.5,38.0,Good,47.9,2005,12,Winter
2005-12-16,49.1,94.3,34.6,9.4,1.97,33.5,52.0,Moderate,49.3,2005,12,Winter
2005-12-17,52.5,94.7,34.6,10.3,1.44,29.8,54.0,Moderate,49.1,2005,12,Winter
2005-12-18,49.8,84.2,36.7,10.3,1.48,22.2,50.0,Good,49.7,2005,12,Winter
2005-12-19,61.1,93.3,28.0,7.7,1.14,24.9,56.0,Moderate,50.7,2005,12,Winter
2005-12-20,41.1,75.6,37.2,9.0,1.27,28.4,45.0,Good,50.3,2005,12,Winter
2005-12-21,51.5,85.7,32.7,9.5,1.37,30.2,51.0,Moderate,49.4,2005,12,Winter
2005-12-22,44.1,76.4,43.4,10.3,1.82,27.3,47.0,Good,50.7,2005,12,Winter
2005-12-23,53.4,98.4,33.4,6.6,1.96,20.8,54.0,Moderate,51.0,2005,12,Winter
2005-12-24,44.7,87.5,35.4,8.3,1.62,26.6,48.0,Good,50.1,2005,12,Winter
2005-12-25,42.1,80.5,35.2,9.5,1.58,33.5,46.0,Good,49.6,2005,12,Winter
2005-12-26,53.9,93.1,31.8,8.6,1.66,30.5,54.0,Moderate,49.3,2005,12,Winter
2005-12-27,41.4,70.1,36.4,6.7,1.32,34.9,44.0,Good,49.1,2005,12,Winter
2005-12-28,34.9,56.6,36.0,8.1,1.84,34.3,38.0,Good,47.3,2005,12,Winter
2005-12-29,41.2,69.4,38.7,6.7,1.13,21.8,43.0,Good,46.7,2005,12,Winter
2005-12-30,49.1,76.4,37.5,12.3,1.38,27.2,49.0,Good,46.0,2005,12,Winter
2005-12-31,54.5,108.3,35.3,8.9,1.65,34.0,58.0,Moderate,47.4,2005,12,Winter
2006-01-01,46.5,83.1,31.8,9.5,1.37,33.1,48.0,Good,47.7,2006,1,Winter
2006-01-02,54.9,85.9,31.9,7.7,2.11,33.2,53.0,Moderate,47.6,2006,1,Winter
2006-01-03,36.2,60.7,41.7,10.1,1.66,35.8,41.0,Good,47.1,2006,1,Winter
2006-01-04,42.6,75.5,35.4,11.0,1.74,37.3,46.0,Good,48.3,2006,1,Winter
2006-01-05,43.7,77.2,43.4,7.8,1.3,22.3,46.0,Good,48.7,2006,1,Winter
2006-01-06,44.9,68.1,31.8,7.9,1.73,29.0,44.0,Good,48.0,2006,1,Winter
2006-01-07,46.3,91.4,43.9,8.7,1.69,34.4,52.0,Moderate,47.1,2006,1,Winter
2006-01-08,50.5,82.8,31.3,6.8,1.88,35.2,50.0,Good,47.4,2006,1,Winter
2006-01-09,42.6,64.2,33.3,10.4,0.94,40.1,44.0,Good,46.1,2006,1,Winter
2006-01-10,46.7,71.8,36.9,11.2,1.29,38.9,48.0,Good,47.1,2006,1,Winter
2006-01-11,45.4,81.2,39.1,6.8,1.57,37.3,49.0,Good,47.6,2006,1,Winter
2006-01-12,39.2,61.5,37.8,11.4,1.58,29.3,41.0,Good,46.9,2006,1,Winter
2006-01-13,44.9,68.3,27.4,11.4,1.48,36.0,44.0,Good,46.9,2006,1,Winter
2006-01-14,44.7,75.5,32.8,4.0,1.11,41.8,47.0,Good,46.1,2006,1,Winter
2006-01-15,44.5,80.7,30.5,7.4,1.54,39.5,47.0,Good,45.7,2006,1,Winter
2006-01-16,45.9,71.5,29.6,8.4,1.57,34.0,46.0,Good,46.0,2006,1,Winter
2006-01-17,46.2,76.6,35.0,10.8,1.49,39.5,48.0,Good,46.0,2006,1,Winter
2006-01-18,42.7,72.9,26.7,10.5,1.48,33.5,44.0,Good,45.3,2006,1,Winter
2006-01-19,54.6,86.3,39.1,7.8,1.73,33.7,54.0,Moderate,47.1,2006,1,Winter
2006-01-20,37.5,65.8,38.1,12.9,1.45,31.5,41.0,Good,46.7,2006,1,Winter
2006-01-21,40.7,62.7,41.6,8.2,1.18,25.8,42.0,Good,46.0,2006,1,Winter
2006-01-22,65.2,99.3,30.8,8.0,1.84,37.6,61.0,Moderate,48.0,2006,1,Winter
2006-01-23,38.4,67.6,31.2,7.3,1.83,32.5,41.0,Good,47.3,2006,1,Winter
2006-01-24,36.2,58.8,39.3,9.3,1.48,33.8,40.0,Good,46.1,2006,1,Winter
2006-01-25,50.8,78.7,39.6,11.5,1.71,35.8,51.0,Moderate,47.1,2006,1,Winter
2006-01-26,31.2,53.3,40.5,7.8,1.11,30.5,36.0,Good,44.6,2006,1,Winter
2006-01-27,44.1,86.2,39.7,10.1,1.45,37.9,50.0,Good,45.9,2006,1,Winter
2006-01-28,60.7,113.1,36.0,10.1,1.06,32.9,62.0,Moderate,48.7,2006,1,Winter
2006-01-29,34.9,66.6,33.3,9.6,1.77,33.2,40.0,Good,45.7,2006,1,Winter
2006-01-30,31.8,61.6,38.0,10.3,1.12,18.0,36.0,Good,45.0,2006,1,Winter
2006-01-31,35.2,69.9,33.3,11.5,1.39,34.8,41.0,Good,45.1,2006,1,Winter
2006-02-01,52.0,97.8,35.5,10.2,1.54,29.5,54.0,Moderate,45.6,2006,2,Winter
2006-02-02,53.6,96.7,33.6,11.7,1.7,32.5,55.0,Moderate,48.3,2006,2,Winter
2006-02-03,42.1,70.9,36.2,7.4,1.62,30.6,44.0,Good,47.4,2006,2,Winter
2006-02-04,50.5,80.3,40.1,8.8,1.78,31.1,51.0,Moderate,45.9,2006,2,Winter
2006-02-05,55.4,102.2,33.7,7.5,1.69,33.6,57.0,Moderate,48.3,2006,2,Winter
2006-02-06,58.2,116.3,33.1,10.7,1.82,37.3,62.0,Moderate,52.0,2006,2,Winter
2006-02-07,44.0,76.2,34.7,12.1,1.05,42.5,47.0,Good,52.9,2006,2,Winter
2006-02-08,29.6,55.1,30.4,9.0,1.37,36.0,34.0,Good,50.0,2006,2,Winter
2006-02-09,40.0,69.8,37.8,10.2,1.6,33.0,43.0,Good,48.3,2006,2,Winter
2006-02-10,42.7,73.3,35.6,6.7,1.88,33.9,45.0,Good,48.4,2006,2,Winter
2006-02-11,43.9,74.8,35.0,9.7,1.36,40.4,47.0,Good,47.9,2006,2,Winter
2006-02-12,44.4,77.8,36.4,6.3,1.98,37.9,47.0,Good,46.4,2006,2,Winter
2006-02-13,53.5,90.1,29.2,9.8,1.58,29.6,53.0,Moderate,45.1,2006,2,Winter
2006-02-14,54.6,102.4,40.7,5.8,1.31,32.5,57.0,Moderate,46.6,2006,2,Winter
2006-02-15,44.5,86.2,33.0,13.0,1.2,36.3,49.0,Good,48.7,2006,2,Winter
2006-02-16,53.4,103.7,33.6,9.5,1.67,35.2,56.0,Moderate,50.6,2006,2,Winter
2006-02-17,48.2,77.8,38.6,9.5,1.33,33.5,49.0,Good,51.1,2006,2,Winter
2006-02-18,46.2,89.9,37.5,13.5,1.42,35.4,51.0,Moderate,51.7,2006,2,Winter
2006-02-19,52.0,87.0,43.1,9.8,1.53,37.9,54.0,Moderate,52.7,2006,2,Winter
2006-02-20,46.2,76.5,31.2,6.4,1.54,38.6,47.0,Good,51.9,2006,2,Winter
2006-02-21,60.1,112.0,31.3,8.8,1.97,37.1,61.0,Moderate,52.4,2006,2,Winter
2006-02-22,35.6,58.9,30.3,13.5,1.59,41.6,39.0,Good,51.0,2006,2,Winter
2006-02-23,42.1,64.3,35.6,7.9,1.34,39.4,44.0,Good,49.3,2006,2,Winter
2006-02-24,44.8,75.6,34.0,8.8,1.3,32.2,46.0,Good,48.9,2006,2,Winter
2006-02-25,48.8,90.8,32.3,12.7,1.91,35.8,52.0,Moderate,49.0,2006,2,Winter
2006-02-26,54.6,90.8,34.8,8.1,1.36,36.9,55.0,Moderate,49.1,2006,2,Winter
2006-02-27,45.5,82.6,31.0,9.5,1.64,37.0,48.0,Good,49.3,2006,2,Winter
2006-02-28,35.7,65.4,41.3,12.4,1.54,34.0,41.0,Good,46.4,2006,2,Winter
2006-03-01,46.8,87.4,28.7,7.5,1.46,35.3,49.0,Good,47.9,2006,3,Summer
2006-03-02,46.2,90.0,29.2,7.1,1.7,42.7,50.0,Good,48.7,2006,3,Summer
2006-03-03,27.3,46.9,22.0,5.0,1.42,33.5,30.0,Good,46.4,2006,3,Summer
2006-03-04,40.9,64.7,24.9,6.4,1.55,37.1,41.0,Good,44.9,2006,3,Summer
2006-03-05,29.8,49.4,29.1,6.9,1.43,45.0,34.0,Good,41.9,2006,3,Summer
2006-03-06,36.2,62.2,30.3,7.9,1.24,38.5,39.0,Good,40.6,2006,3,Summer
2006-03-07,34.6,64.2,34.4,9.4,1.47,51.0,41.0,Good,40.6,2006,3,Summer
2006-03-08,46.6,70.2,25.5,8.6,1.19,47.2,46.0,Good,40.1,2006,3,Summer
2006-03-09,41.7,69.2,33.3,6.2,1.06,28.5,43.0,Good,39.1,2006,3,Summer
2006-03-10,31.9,60.3,34.0,11.4,1.5,34.0,37.0,Good,40.1,2006,3,Summer
2006-03-11,47.1,86.4,34.2,6.4,1.47,39.9,50.0,Good,41.4,2006,3,Summer
2006-03-12,30.9,57.6,35.6,12.3,1.44,38.2,37.0,Good,41.9,2006,3,Summer
2006-03-13,43.2,82.4,26.9,9.0,1.34,43.4,47.0,Good,43.0,2006,3,Summer
2006-03-14,35.2,66.6,33.7,10.7,1.33,43.3,41.0,Good,43.0,2006,3,Summer
2006-03-15,38.3,70.6,38.6,9.7,1.08,32.7,43.0,Good,42.6,2006,3,Summer
2006-03-16,44.4,76.4,37.1,11.7,0.88,46.2,48.0,Good,43.3,2006,3,Summer
2006-03-17,44.6,88.7,39.1,8.6,1.57,50.1,51.0,Moderate,45.3,2006,3,Summer
2006-03-18,50.3,89.7,32.5,8.1,1.57,33.8,52.0,Moderate,45.6,2006,3,Summer
2006-03-19,40.3,64.6,29.1,9.3,1.29,38.9,42.0,Good,46.3,2006,3,Summer
2006-03-20,43.0,70.9,21.4,8.1,1.72,39.3,43.0,Good,45.7,2006,3,Summer
2006-03-21,37.8,69.9,26.5,9.6,1.47,47.3,42.0,Good,45.9,2006,3,Summer
2006-03-22,42.2,82.8,29.4,11.7,1.43,48.8,48.0,Good,46.6,2006,3,Summer
2006-03-23,44.0,69.9,30.1,5.3,1.85,39.2,45.0,Good,46.1,2006,3,Summer
2006-03-24,40.2,62.0,28.3,8.5,1.04,39.2,41.0,Good,44.7,2006,3,Summer
2006-03-25,28.3,54.9,32.9,13.1,1.34,46.7,35.0,Good,42.3,2006,3,Summer
2006-03-26,43.2,84.6,32.3,7.9,1.14,40.7,48.0,Good,43.1,2006,3,Summer
2006-03-27,43.5,71.2,31.7,10.7,1.26,43.0,46.0,Good,43.6,2006,3,Summer
2006-03-28,36.1,61.0,34.6,10.4,1.33,46.8,41.0,Good,43.4,2006,3,Summer
2006-03-29,31.9,58.4,29.6,5.8,1.34,45.8,37.0,Good,41.9,2006,3,Summer
2006-03-30,51.2,85.3,35.9,9.2,1.08,43.8,53.0,Moderate,43.0,2006,3,Summer
2006-03-31,44.3,86.0,26.7,9.1,1.37,35.9,47.0,Good,43.9,2006,3,Summer
2006-04-01,39.3,61.1,30.3,15.0,1.14,45.6,42.0,Good,44.9,2006,4,Summer
2006-04-02,32.9,50.0,32.8,3.4,1.65,47.7,36.0,Good,43.1,2006,4,Summer
2006-04-03,35.1,56.4,23.8,5.4,1.54,46.6,37.0,Good,41.9,2006,4,Summer
2006-04-04,50.0,82.2,29.5,8.2,1.44,36.1,50.0,Good,43.1,2006,4,Summer
2006-04-05,41.9,65.2,34.3,7.9,1.23,47.2,44.0,Good,44.1,2006,4,Summer
2006-04-06,37.0,56.8,29.8,6.9,1.39,39.7,39.0,Good,42.1,2006,4,Summer
2006-04-07,44.5,83.5,24.2,7.0,1.53,31.3,46.0,Good,42.0,2006,4,Summer
2006-04-08,35.2,55.7,28.0,10.0,1.26,42.7,38.0,Good,41.4,2006,4,Summer
2006-04-09,51.4,100.6,26.1,7.0,0.95,37.9,54.0,Moderate,44.0,2006,4,Summer
2006-04-10,50.4,84.8,33.5,7.6,1.53,43.7,52.0,Moderate,46.1,2006,4,Summer
2006-04-11,37.6,69.1,32.0,10.6,1.48,37.6,42.0,Good,45.0,2006,4,Summer
2006-04-12,36.5,58.9,25.3,10.3,1.43,42.9,39.0,Good,44.3,2006,4,Summer
2006-04-13,22.6,36.6,24.9,7.7,1.16,36.0,26.0,Good,42.4,2006,4,Summer
2006-04-14,30.5,54.6,28.6,5.7,1.59,40.8,35.0,Good,40.9,2006,4,Summer
2006-04-15,31.5,56.1,31.6,10.4,1.64,46.0,37.0,Good,40.7,2006,4,Summer
2006-04-16,41.8,78.9,28.8,6.8,1.42,53.3,47.0,Good,39.7,2006,4,Summer
2006-04-17,38.6,72.6,32.9,11.2,1.25,43.1,44.0,Good,38.6,2006,4,Summer
2006-04-18,31.5,57.8,32.8,9.5,1.26,44.6,37.0,Good,37.9,2006,4,Summer
2006-04-19,38.9,67.1,33.6,8.3,1.25,48.7,43.0,Good,38.4,2006,4,Summer
2006-04-20,44.4,86.4,25.8,9.5,1.24,46.9,49.0,Good,41.7,2006,4,Summer
2006-04-21,44.6,80.8,30.4,4.7,1.26,47.2,48.0,Good,43.6,2006,4,Summer
2006-04-22,27.6,55.1,35.8,11.6,1.43,48.5,36.0,Good,43.4,2006,4,Summer
2006-04-23,40.0,76.4,28.8,8.2,1.57,43.2,44.0,Good,43.0,2006,4,Summer
2006-04-24,31.2,47.5,28.2,9.0,1.71,41.3,34.0,Good,41.6,2006,4,Summer
2006-04-25,47.2,78.4,29.5,7.5,1.12,46.7,49.0,Good,43.3,2006,4,Summer
2006-04-26,46.4,82.8,29.4,8.3,1.16,33.7,48.0,Good,44.0,2006,4,Summer
2006-04-27,34.6,64.4,32.0,11.8,1.56,35.2,39.0,Good,42.6,2006,4,Summer
2006-04-28,35.5,63.1,29.2,8.1,1.12,53.0,40.0,Good,41.4,2006,4,Summer
2006-04-29,37.7,71.3,23.4,7.8,1.06,51.3,42.0,Good,42.3,2006,4,Summer
2006-04-30,25.1,41.2,36.2,10.0,1.11,42.3,31.0,Good,40.4,2006,4,Summer
2006-05-01,43.3,68.9,33.5,9.3,1.31,39.7,45.0,Good,42.0,2006,5,Summer
2006-05-02,39.0,59.5,32.1,11.8,1.76,48.6,42.0,Good,41.0,2006,5,Summer
2006-05-03,47.7,85.2,31.1,4.6,1.32,49.5,51.0,Moderate,41.4,2006,5,Summer
2006-05-04,33.2,61.3,30.2,7.7,1.42,41.6,38.0,Good,41.3,2006,5,Summer
2006-05-05,36.6,60.8,28.3,5.8,1.05,45.5,40.0,Good,41.3,2006,5,Summer
2006-05-06,30.4,54.8,24.0,11.1,1.62,37.2,34.0,Good,40.1,2006,5,Summer
2006-05-07,33.9,51.7,38.0,6.1,1.57,44.0,38.0,Good,41.1,2006,5,Summer
2006-05-08,32.6,50.6,31.6,9.3,1.23,45.1,36.0,Good,39.9,2006,5,Summer
2006-05-09,47.9,88.6,25.1,6.0,1.18,47.2,50.0,Good,41.0,2006,5,Summer
2006-05-10,36.0,60.6,27.4,7.7,1.59,57.5,40.0,Good,39.4,2006,5,Summer
2006-05-11,41.8,76.7,32.7,6.7,1.29,40.6,46.0,Good,40.6,2006,5,Summer
2006-05-12,38.2,73.3,32.6,8.6,1.18,54.0,44.0,Good,41.1,2006,5,Summer
2006-05-13,32.0,61.7,28.5,12.7,1.26,43.7,38.0,Good,41.7,2006,5,Summer
2006-05-14,39.7,63.0,27.2,5.8,1.41,43.2,41.0,Good,42.1,2006,5,Summer
2006-05-15,45.1,78.6,29.2,6.4,1.53,51.9,48.0,Good,43.9,2006,5,Summer
2006-05-16,32.4,60.6,23.8,9.8,1.43,43.2,37.0,Good,42.0,2006,5,Summer
2006-05-17,46.6,87.9,29.6,8.3,1.42,42.3,50.0,Good,43.4,2006,5,Summer
2006-05-18,35.0,66.1,29.6,6.1,1.29,49.8,40.0,Good,42.6,2006,5,Summer
2006-05-19,37.5,60.6,37.6,7.7,1.39,49.2,42.0,Good,42.3,2006,5,Summer
2006-05-20,44.6,71.2,29.7,5.6,1.25,44.2,46.0,Good,43.4,2006,5,Summer
2006-05-21,36.3,65.1,32.5,7.7,1.28,55.8,42.0,Good,43.6,2006,5,Summer
2006-05-22,41.2,77.0,37.9,6.7,1.71,44.4,46.0,Good,43.3,2006,5,Summer
2006-05-23,38.7,64.2,27.2,9.3,1.36,38.9,41.0,Good,43.9,2006,5,Summer
2006-05-24,41.8,64.9,29.0,9.9,1.26,41.1,43.0,Good,42.9,2006,5,Summer
2006-05-25,24.2,45.0,29.3,3.3,1.18,40.9,30.0,Good,41.4,2006,5,Summer
2006-05-26,28.1,46.3,24.8,8.9,0.8,45.1,32.0,Good,40.0,2006,5,Summer
2006-05-27,45.2,71.6,30.5,4.0,1.87,54.1,47.0,Good,40.1,2006,5,Summer
2006-05-28,48.2,75.8,36.2,8.7,1.9,37.9,49.0,Good,41.1,2006,5,Summer
2006-05-29,34.5,57.2,34.9,11.8,1.51,55.5,40.0,Good,40.3,2006,5,Summer
2006-05-30,39.2,70.4,36.2,8.0,1.09,43.4,44.0,Good,40.7,2006,5,Summer
2006-05-31,43.0,72.1,29.0,9.2,2.03,44.1,45.0,Good,41.0,2006,5,Summer
2006-06-01,42.2,63.7,24.3,9.4,0.89,43.0,42.0,Good,42.7,2006,6,Southwest Monsoon
2006-06-02,23.1,35.8,37.8,9.4,1.34,44.3,29.0,Good,42.3,2006,6,Southwest Monsoon
2006-06-03,31.1,51.2,29.7,9.6,0.82,45.7,35.0,Good,40.6,2006,6,Southwest Monsoon
2006-06-04,35.0,64.0,22.4,8.8,0.7,46.2,39.0,Good,39.1,2006,6,Southwest Monsoon
2006-06-05,42.2,65.4,39.0,6.4,1.3,48.3,45.0,Good,39.9,2006,6,Southwest Monsoon
