date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season
2005-08-24,26.0,19.6,22.5,0.8,10.4,24.5,86.14,970.0,5.9095,2005,8,24,236,Southwest Monsoon
2005-08-25,27.4,19.0,22.5,3.4,14.7,24.3,80.93,970.0,5.958,2005,8,25,237,Southwest Monsoon
2005-08-26,27.0,18.7,22.6,1.0,15.4,24.5,84.75,970.0,5.2906,2005,8,26,238,Southwest Monsoon
2005-08-27,27.3,19.3,22.6,5.2,13.3,25.0,87.93,970.0,4.6433,2005,8,27,239,Southwest Monsoon
2005-08-28,28.3,19.3,23.0,7.7,9.4,26.4,84.73,970.0,6.4476,2005,8,28,240,Southwest Monsoon
2005-08-29,28.1,20.0,23.0,4.1,5.8,26.7,82.34,970.0,6.095,2005,8,29,241,Southwest Monsoon
2005-08-30,27.4,18.9,22.8,2.5,11.7,25.4,78.21,970.0,5.9484,2005,8,30,242,Southwest Monsoon
2005-08-31,27.2,19.5,22.5,6.4,13.9,25.0,87.18,970.0,4.837,2005,8,31,243,Southwest Monsoon
2005-09-01,27.8,19.4,22.7,19.2,12.3,25.6,85.17,970.0,5.9952,2005,9,1,244,Southwest Monsoon
2005-09-02,27.3,19.8,22.8,12.8,12.3,26.0,84.7,970.0,4.0157,2005,9,2,245,Southwest Monsoon
2005-09-03,27.8,20.2,22.9,7.4,10.3,26.1,90.23,970.0,5.4778,2005,9,3,246,Southwest Monsoon
2005-09-04,27.6,20.6,22.9,7.5,12.3,26.2,92.28,970.0,5.6119,2005,9,4,247,Southwest Monsoon
2005-09-05,26.0,19.9,22.0,11.0,16.7,24.1,90.54,970.0,4.495,2005,9,5,248,Southwest Monsoon
2005-09-06,25.8,19.3,21.9,2.0,13.4,23.9,86.76,970.0,4.08,2005,9,6,249,Southwest Monsoon
2005-09-07,25.2,19.5,21.8,1.2,10.7,24.0,86.45,970.0,2.9198,2005,9,7,250,Southwest Monsoon
2005-09-08,26.1,19.5,22.4,0.9,12.8,24.6,85.34,970.0,5.179,2005,9,8,251,Southwest Monsoon
2005-09-09,26.1,20.2,22.4,2.5,18.4,24.4,87.22,970.0,4.1539,2005,9,9,252,Southwest Monsoon
2005-09-10,26.2,19.8,22.4,3.1,21.0,23.5,89.85,970.0,3.8568,2005,9,10,253,Southwest Monsoon
2005-09-11,25.5,20.0,22.2,2.9,24.9,22.8,88.0,970.0,4.5583,2005,9,11,254,Southwest Monsoon
2005-09-12,25.6,20.4,22.2,0.6,29.9,22.2,88.36,970.0,4.0944,2005,9,12,255,Southwest Monsoon
2005-09-13,25.8,20.3,22.5,0.0,26.3,22.7,86.51,970.0,4.2526,2005,9,13,256,Southwest Monsoon
2005-09-14,26.1,19.8,22.2,1.1,22.9,22.9,85.98,970.0,4.3418,2005,9,14,257,Southwest Monsoon
2005-09-15,26.0,19.7,22.1,0.3,20.3,23.0,85.48,970.0,4.4902,2005,9,15,258,Southwest Monsoon
2005-09-16,26.8,18.4,22.4,0.0,17.3,23.5,87.55,970.0,6.1733,2005,9,16,259,Southwest Monsoon
2005-09-17,26.6,17.2,22.0,0.0,18.6,22.7,84.47,970.0,6.4181,2005,9,17,260,Southwest Monsoon
2005-09-18,26.6,17.7,22.1,0.3,23.4,22.4,83.3,970.0,6.6113,2005,9,18,261,Southwest Monsoon
2005-09-19,24.0,18.4,20.9,0.2,28.3,20.0,84.56,970.0,4.9906,2005,9,19,262,Southwest Monsoon
2005-09-20,23.8,19.7,21.2,1.1,30.6,20.6,85.29,970.0,3.1169,2005,9,20,263,Southwest Monsoon
2005-09-21,26.5,19.4,22.5,0.0,26.3,22.5,85.26,970.0,5.6734,2005,9,21,264,Southwest Monsoon
2005-09-22,27.4,18.2,22.4,0.0,20.0,23.1,83.8,970.0,6.3031,2005,9,22,265,Southwest Monsoon
2005-09-23,27.7,17.7,22.4,0.0,13.6,23.9,84.53,970.0,6.1394,2005,9,23,266,Southwest Monsoon
2005-09-24,27.6,18.1,22.6,0.1,11.3,24.3,81.91,970.0,6.9929,2005,9,24,267,Southwest Monsoon
2005-09-25,27.8,18.5,22.9,0.0,14.0,24.4,82.79,970.0,6.3362,2005,9,25,268,Southwest Monsoon
2005-09-26,27.8,17.2,22.5,0.0,11.4,23.8,82.18,970.0,6.6031,2005,9,26,269,Southwest Monsoon
2005-09-27,26.8,18.0,22.6,0.5,12.8,24.3,84.91,970.0,5.9148,2005,9,27,270,Southwest Monsoon
2005-09-28,27.7,19.1,22.7,3.8,12.7,25.2,85.67,970.0,5.5937,2005,9,28,271,Southwest Monsoon
2005-09-29,25.9,19.2,22.2,0.8,11.3,24.5,88.49,970.0,4.0685,2005,9,29,272,Southwest Monsoon
2005-09-30,27.0,19.4,22.7,0.4,13.0,24.8,88.41,970.0,4.7016,2005,9,30,273,Southwest Monsoon
2005-10-01,27.0,18.4,22.3,3.6,11.5,24.4,87.23,970.0,5.0374,2005,10,1,274,Post-Monsoon
2005-10-02,28.1,19.3,22.5,12.4,9.7,25.2,87.16,970.0,4.8967,2005,10,2,275,Post-Monsoon
2005-10-03,26.6,18.6,22.0,12.2,8.4,24.8,81.91,970.0,5.2502,2005,10,3,276,Post-Monsoon
2005-10-04,27.6,18.5,22.0,15.3,5.8,25.4,85.68,970.0,6.1121,2005,10,4,277,Post-Monsoon
2005-10-05,27.1,18.6,21.9,18.3,8.9,25.0,85.49,970.0,5.0767,2005,10,5,278,Post-Monsoon
2005-10-06,27.6,18.1,22.1,4.3,9.9,25.1,83.07,970.0,5.1506,2005,10,6,279,Post-Monsoon
2005-10-07,27.3,18.3,22.0,5.3,9.2,25.1,85.67,970.0,5.2428,2005,10,7,280,Post-Monsoon
2005-10-08,27.5,18.2,22.1,10.7,7.4,25.4,87.02,970.0,5.3278,2005,10,8,281,Post-Monsoon
2005-10-09,26.6,18.7,21.9,9.9,10.0,24.8,85.46,970.0,5.3098,2005,10,9,282,Post-Monsoon
2005-10-10,24.3,18.8,20.8,11.1,11.5,23.3,89.75,970.0,4.4815,2005,10,10,283,Post-Monsoon
2005-10-11,25.5,19.5,21.2,13.7,13.0,23.6,88.26,970.0,4.4909,2005,10,11,284,Post-Monsoon
2005-10-12,24.1,19.2,20.7,13.2,8.6,23.4,89.75,970.0,4.6987,2005,10,12,285,Post-Monsoon
2005-10-13,22.6,19.0,20.4,15.8,11.6,22.9,92.49,970.0,2.0352,2005,10,13,286,Post-Monsoon
2005-10-14,24.4,19.5,21.3,37.5,22.5,22.9,93.27,970.0,4.7923,2005,10,14,287,Post-Monsoon
2005-10-15,25.9,18.8,21.9,0.1,11.5,24.0,87.29,970.0,5.8752,2005,10,15,288,Post-Monsoon
2005-10-16,26.9,18.8,22.3,6.0,8.7,25.2,85.41,970.0,5.0434,2005,10,16,289,Post-Monsoon
2005-10-17,26.5,19.1,22.1,11.1,5.8,25.3,86.7,970.0,5.731,2005,10,17,290,Post-Monsoon
2005-10-18,25.5,18.8,21.4,4.2,11.7,23.9,94.66,970.0,5.323,2005,10,18,291,Post-Monsoon
2005-10-19,24.7,18.6,21.0,12.6,12.5,23.1,90.57,970.0,5.0062,2005,10,19,292,Post-Monsoon
2005-10-20,26.2,19.4,22.0,1.3,13.7,24.4,92.58,970.0,4.3884,2005,10,20,293,Post-Monsoon
2005-10-21,26.3,18.1,22.3,0.1,10.8,24.5,91.19,970.0,4.6435,2005,10,21,294,Post-Monsoon
2005-10-22,26.1,18.8,21.9,14.9,8.6,24.9,89.26,970.0,4.6901,2005,10,22,295,Post-Monsoon
2005-10-23,24.8,19.2,21.4,7.3,12.6,24.0,93.16,970.0,4.4455,2005,10,23,296,Post-Monsoon
2005-10-24,25.1,18.6,21.2,15.9,7.7,24.1,93.03,970.0,3.8983,2005,10,24,297,Post-Monsoon
2005-10-25,24.9,18.3,20.8,21.7,14.6,23.3,94.12,970.0,2.5286,2005,10,25,298,Post-Monsoon
2005-10-26,24.9,18.4,21.0,8.4,11.0,23.5,91.94,970.0,3.5064,2005,10,26,299,Post-Monsoon
2005-10-27,20.7,18.9,19.8,27.5,17.9,21.2,94.74,970.0,1.4326,2005,10,27,300,Post-Monsoon
2005-10-28,19.5,17.9,18.8,21.2,20.5,19.1,94.02,970.0,3.1723,2005,10,28,301,Post-Monsoon
2005-10-29,22.7,19.2,20.8,0.2,21.3,21.8,91.59,970.0,3.9617,2005,10,29,302,Post-Monsoon
2005-10-30,25.2,19.7,22.0,0.8,14.2,24.1,95.77,970.0,3.1284,2005,10,30,303,Post-Monsoon
2005-10-31,26.0,19.3,21.9,2.7,6.7,25.0,91.35,970.0,4.1878,2005,10,31,304,Post-Monsoon
2005-11-01,25.7,19.7,21.8,5.3,9.7,24.6,91.56,970.0,4.9882,2005,11,1,305,Post-Monsoon
2005-11-02,25.5,19.6,21.6,21.6,6.5,24.7,90.98,970.0,3.618,2005,11,2,306,Post-Monsoon
2005-11-03,25.7,19.2,21.2,7.3,10.4,23.6,87.1,970.0,4.3877,2005,11,3,307,Post-Monsoon
2005-11-04,25.6,18.3,21.3,0.2,16.1,23.1,91.16,970.0,4.6325,2005,11,4,308,Post-Monsoon
2005-11-05,24.5,19.1,21.2,1.2,16.5,23.0,90.1,970.0,4.2938,2005,11,5,309,Post-Monsoon
2005-11-06,23.9,18.4,20.2,2.7,17.1,21.3,91.31,970.0,2.645,2005,11,6,310,Post-Monsoon
2005-11-07,23.3,16.9,20.1,0.5,21.7,20.6,91.48,970.0,3.7798,2005,11,7,311,Post-Monsoon
2005-11-08,24.0,18.6,20.6,4.7,16.4,21.6,90.44,970.0,2.6849,2005,11,8,312,Post-Monsoon
2005-11-09,23.7,18.2,20.1,4.9,17.9,21.5,91.87,970.0,2.6316,2005,11,9,313,Post-Monsoon
2005-11-10,24.2,17.9,20.9,0.4,13.8,22.3,89.34,970.0,3.857,2005,11,10,314,Post-Monsoon
2005-11-11,25.4,18.1,21.1,0.8,14.2,22.7,91.61,970.0,3.8803,2005,11,11,315,Post-Monsoon
2005-11-12,25.6,17.5,20.9,0.0,13.1,22.2,87.76,970.0,3.5926,2005,11,12,316,Post-Monsoon
2005-11-13,24.8,13.9,19.1,0.0,9.5,19.4,80.07,970.0,5.286,2005,11,13,317,Post-Monsoon
2005-11-14,24.8,12.5,18.5,0.0,10.2,18.4,80.25,970.0,6.0187,2005,11,14,318,Post-Monsoon
2005-11-15,25.4,12.2,18.5,0.0,10.0,18.5,82.2,970.0,5.8046,2005,11,15,319,Post-Monsoon
2005-11-16,24.9,11.4,18.0,0.0,12.0,17.7,77.28,970.0,5.7713,2005,11,16,320,Post-Monsoon
2005-11-17,24.6,11.2,17.8,0.0,12.5,17.2,80.19,970.0,6.3941,2005,11,17,321,Post-Monsoon
2005-11-18,24.8,11.0,17.9,0.0,12.0,17.4,79.18,970.0,6.336,2005,11,18,322,Post-Monsoon
2005-11-19,25.1,11.3,18.1,0.0,10.6,17.8,84.45,970.0,6.2011,2005,11,19,323,Post-Monsoon
2005-11-20,25.2,12.6,18.5,0.0,13.1,18.3,83.45,970.0,5.9474,2005,11,20,324,Post-Monsoon
2005-11-21,22.8,15.0,18.7,7.3,20.7,18.5,91.9,970.0,3.2568,2005,11,21,325,Post-Monsoon
2005-11-22,22.3,18.0,19.3,16.7,24.1,19.9,93.96,970.0,2.177,2005,11,22,326,Post-Monsoon
2005-11-23,22.2,18.7,19.8,11.0,25.3,20.1,93.49,970.0,1.103,2005,11,23,327,Post-Monsoon
2005-11-24,20.4,18.4,19.2,11.9,22.1,19.8,91.01,970.0,1.7933,2005,11,24,328,Post-Monsoon
2005-11-25,23.0,18.4,19.9,2.6,19.9,20.6,90.79,970.0,2.7437,2005,11,25,329,Post-Monsoon
2005-11-26,23.7,17.9,20.3,1.0,16.2,21.1,89.17,970.0,3.1618,2005,11,26,330,Post-Monsoon
2005-11-27,23.6,17.1,20.1,0.5,13.4,21.0,87.86,970.0,4.4419,2005,11,27,331,Post-Monsoon
2005-11-28,24.7,15.4,19.6,0.0,13.3,20.0,86.23,970.0,5.3609,2005,11,28,332,Post-Monsoon
2005-11-29,23.8,13.0,18.3,0.0,11.1,18.5,83.79,970.0,5.8022,2005,11,29,333,Post-Monsoon
2005-11-30,24.8,11.8,18.3,0.0,8.9,18.2,78.15,970.0,6.0442,2005,11,30,334,Post-Monsoon
2005-12-01,25.8,12.0,18.9,0.0,12.5,19.1,78.97,970.0,5.8294,2005,12,1,335,Winter
2005-12-02,25.2,15.2,20.0,0.2,12.3,21.2,86.57,970.0,4.7419,2005,12,2,336,Winter
2005-12-03,21.4,18.4,19.5,24.7,15.6,21.0,92.07,970.0,2.767,2005,12,3,337,Winter
2005-12-04,20.3,18.6,19.2,45.2,17.3,20.5,93.93,970.0,1.8478,2005,12,4,338,Winter
2005-12-05,24.4,16.9,20.4,0.5,17.1,21.3,88.21,970.0,3.9211,2005,12,5,339,Winter
2005-12-06,25.2,14.6,19.6,0.0,13.8,19.9,84.24,970.0,5.6726,2005,12,6,340,Winter
2005-12-07,25.7,15.9,20.1,0.0,12.8,20.9,87.01,970.0,5.7149,2005,12,7,341,Winter
2005-12-08,24.9,12.7,18.3,0.0,12.8,17.7,72.38,970.0,6.2208,2005,12,8,342,Winter
2005-12-09,24.5,11.5,18.4,0.0,11.3,17.9,76.51,970.0,4.1033,2005,12,9,343,Winter
2005-12-10,24.5,16.8,20.3,0.3,16.4,20.6,86.34,970.0,3.6026,2005,12,10,344,Winter
2005-12-11,23.4,17.9,20.0,4.2,14.3,21.1,89.59,970.0,2.4845,2005,12,11,345,Winter
2005-12-12,24.0,17.9,20.4,0.0,15.5,20.6,89.22,970.0,3.1274,2005,12,12,346,Winter
2005-12-13,21.6,17.2,19.4,0.5,15.5,19.7,92.0,970.0,2.9849,2005,12,13,347,Winter
2005-12-14,24.4,16.2,20.2,0.1,13.1,21.2,87.21,970.0,4.481,2005,12,14,348,Winter
2005-12-15,24.7,15.4,20.0,0.0,12.4,20.6,82.86,970.0,5.2594,2005,12,15,349,Winter
2005-12-16,24.3,13.6,18.3,0.0,14.3,17.9,81.68,970.0,5.7979,2005,12,16,350,Winter
2005-12-17,24.1,13.1,18.6,0.1,12.5,18.8,87.48,970.0,4.4976,2005,12,17,351,Winter
2005-12-18,22.7,17.0,19.3,0.0,19.5,19.8,92.7,970.0,3.6413,2005,12,18,352,Winter
2005-12-19,25.3,16.3,20.2,0.0,15.5,20.9,89.48,970.0,4.9368,2005,12,19,353,Winter
2005-12-20,25.8,15.9,20.3,0.0,12.0,21.5,87.66,970.0,5.4504,2005,12,20,354,Winter
2005-12-21,25.0,17.5,20.4,1.2,11.7,22.0,86.04,970.0,3.8935,2005,12,21,355,Winter
2005-12-22,25.8,16.7,20.6,0.0,7.6,22.3,80.92,970.0,4.541,2005,12,22,356,Winter
2005-12-23,25.6,16.8,20.7,0.0,8.0,21.9,79.67,970.0,5.2229,2005,12,23,357,Winter
2005-12-24,25.7,18.2,21.1,0.0,10.8,22.3,83.58,970.0,4.793,2005,12,24,358,Winter
2005-12-25,24.7,16.7,20.3,0.0,12.6,20.7,83.81,970.0,4.6238,2005,12,25,359,Winter
2005-12-26,23.7,15.5,18.9,0.0,11.2,18.8,81.91,970.0,4.8427,2005,12,26,360,Winter
2005-12-27,23.7,12.4,17.6,0.0,11.1,16.9,76.11,970.0,5.8565,2005,12,27,361,Winter
2005-12-28,23.9,12.1,17.5,0.0,9.0,17.6,84.42,970.0,5.4619,2005,12,28,362,Winter
2005-12-29,24.1,14.7,18.7,0.0,9.8,19.1,79.53,970.0,5.2968,2005,12,29,363,Winter
2005-12-30,23.8,11.6,17.3,0.0,10.0,16.9,80.97,970.0,5.7902,2005,12,30,364,Winter
2005-12-31,23.1,14.3,17.7,0.0,14.5,17.2,84.02,970.0,4.865,2005,12,31,365,Winter
2006-01-01,23.7,13.3,17.6,0.0,13.3,17.1,83.02,970.0,5.9342,2006,1,1,1,Winter
2006-01-02,23.4,13.1,17.5,0.0,11.0,17.3,84.44,970.0,4.9886,2006,1,2,2,Winter
2006-01-03,24.8,12.1,18.0,0.0,10.8,17.7,82.57,970.0,5.4156,2006,1,3,3,Winter
2006-01-04,25.0,14.2,18.7,0.0,10.6,18.4,82.91,970.0,5.3268,2006,1,4,4,Winter
2006-01-05,26.0,13.3,19.4,0.0,11.2,19.7,86.37,970.0,4.3284,2006,1,5,5,Winter
2006-01-06,25.0,14.6,19.2,0.0,12.6,18.5,81.9,970.0,3.7982,2006,1,6,6,Winter
2006-01-07,25.3,14.1,19.1,0.0,12.7,19.3,85.11,970.0,5.3899,2006,1,7,7,Winter
2006-01-08,24.8,17.9,20.4,1.3,13.0,21.8,89.05,970.0,3.4536,2006,1,8,8,Winter
2006-01-09,26.1,18.2,21.5,0.2,12.8,22.5,86.12,970.0,4.3529,2006,1,9,9,Winter
2006-01-10,26.4,16.3,20.7,0.0,16.2,20.3,83.4,970.0,5.7797,2006,1,10,10,Winter
2006-01-11,25.8,14.6,19.4,0.0,15.7,18.6,78.6,970.0,5.9482,2006,1,11,11,Winter
2006-01-12,27.1,13.8,19.8,0.0,13.3,19.6,79.88,970.0,5.9285,2006,1,12,12,Winter
2006-01-13,27.2,14.5,20.1,0.0,14.3,19.4,75.4,970.0,5.9614,2006,1,13,13,Winter
2006-01-14,28.0,13.2,20.3,0.0,11.2,19.6,72.0,970.0,5.9882,2006,1,14,14,Winter
2006-01-15,27.6,17.3,21.6,0.0,15.4,22.4,80.23,970.0,4.9428,2006,1,15,15,Winter
2006-01-16,27.8,16.4,21.6,0.0,11.6,22.7,79.97,970.0,5.803,2006,1,16,16,Winter
2006-01-17,28.5,16.6,21.8,0.0,10.0,22.9,76.9,970.0,5.874,2006,1,17,17,Winter
2006-01-18,28.7,13.8,21.1,0.0,12.5,20.3,71.39,970.0,6.3341,2006,1,18,18,Winter
2006-01-19,28.1,13.9,20.4,0.0,14.8,18.3,64.57,970.0,6.4025,2006,1,19,19,Winter
2006-01-20,28.2,12.6,20.2,0.0,16.6,18.6,62.73,970.0,6.4001,2006,1,20,20,Winter
2006-01-21,28.5,12.9,20.5,0.0,15.8,19.2,66.34,970.0,6.389,2006,1,21,21,Winter
2006-01-22,28.5,12.6,20.7,0.0,9.1,19.5,60.75,970.0,6.4063,2006,1,22,22,Winter
2006-01-23,29.1,13.9,21.4,0.0,9.4,20.3,61.49,970.0,6.3922,2006,1,23,23,Winter
2006-01-24,28.7,14.5,21.6,0.0,10.8,20.9,64.34,970.0,6.2844,2006,1,24,24,Winter
2006-01-25,26.9,15.5,21.1,0.0,13.7,20.1,70.24,970.0,6.0586,2006,1,25,25,Winter
2006-01-26,26.4,14.4,20.1,0.0,13.8,18.7,68.41,970.0,6.1438,2006,1,26,26,Winter
2006-01-27,24.7,16.1,20.0,0.0,17.1,19.3,81.85,970.0,4.2521,2006,1,27,27,Winter
2006-01-28,26.9,14.5,20.1,0.0,12.1,19.5,73.16,970.0,6.2018,2006,1,28,28,Winter
2006-01-29,27.0,12.9,19.4,0.0,11.9,18.1,67.12,970.0,6.4661,2006,1,29,29,Winter
2006-01-30,26.9,11.3,19.0,0.0,11.8,17.1,70.68,970.0,6.6319,2006,1,30,30,Winter
2006-01-31,27.6,12.1,19.3,0.0,14.1,17.8,74.14,970.0,6.5436,2006,1,31,31,Winter
2006-02-01,26.9,11.0,19.1,0.0,14.8,18.0,75.67,970.0,6.4934,2006,2,1,32,Winter
2006-02-02,27.1,12.4,19.5,0.0,16.6,18.2,75.9,970.0,6.5854,2006,2,2,33,Winter
2006-02-03,26.1,12.1,19.2,0.0,14.9,18.4,76.53,970.0,5.4718,2006,2,3,34,Winter
2006-02-04,28.4,15.4,21.6,0.0,13.8,21.5,78.41,970.0,5.6443,2006,2,4,35,Winter
2006-02-05,28.8,17.2,22.2,0.0,15.5,21.6,68.81,970.0,6.4776,2006,2,5,36,Winter
2006-02-06,28.5,13.1,20.8,0.0,14.4,18.7,58.68,970.0,6.8602,2006,2,6,37,Winter
2006-02-07,27.8,13.0,20.3,0.0,14.4,18.3,56.94,970.0,6.7694,2006,2,7,38,Winter
2006-02-08,27.2,12.5,19.8,0.0,12.6,17.8,63.18,970.0,5.567,2006,2,8,39,Winter
2006-02-09,26.6,12.6,19.3,0.0,12.6,16.8,59.67,970.0,6.072,2006,2,9,40,Winter
2006-02-10,27.5,12.9,19.8,0.0,13.2,17.9,61.7,970.0,6.8825,2006,2,10,41,Winter
2006-02-11,27.2,12.5,19.9,0.0,15.9,17.7,62.37,970.0,6.8405,2006,2,11,42,Winter
2006-02-12,26.9,13.0,19.9,0.0,16.8,17.6,61.33,970.0,6.7867,2006,2,12,43,Winter
2006-02-13,27.4,10.9,19.5,0.0,17.7,16.7,59.71,970.0,7.0579,2006,2,13,44,Winter
2006-02-14,28.7,10.3,20.0,0.0,11.2,17.6,54.47,970.0,7.1126,2006,2,14,45,Winter
2006-02-15,30.3,13.3,21.5,0.0,10.7,19.3,49.73,970.0,6.9055,2006,2,15,46,Winter
2006-02-16,30.9,14.3,22.4,0.0,10.8,20.2,55.03,970.0,6.9886,2006,2,16,47,Winter
2006-02-17,31.5,15.5,23.1,0.0,11.9,21.5,57.57,970.0,6.9254,2006,2,17,48,Winter
2006-02-18,31.5,15.0,23.4,0.0,18.5,21.3,58.06,970.0,6.9521,2006,2,18,49,Winter
2006-02-19,30.9,14.5,22.9,0.0,15.3,21.2,56.81,970.0,7.0058,2006,2,19,50,Winter
2006-02-20,31.4,15.0,23.3,0.0,18.1,21.5,53.62,970.0,7.0939,2006,2,20,51,Winter
2006-02-21,31.0,14.9,22.8,0.0,16.9,20.8,55.12,970.0,6.5971,2006,2,21,52,Winter
2006-02-22,30.6,13.7,22.4,0.0,17.8,19.6,47.7,970.0,7.0591,2006,2,22,53,Winter
2006-02-23,30.5,14.1,22.2,0.0,18.2,19.1,44.41,970.0,6.9792,2006,2,23,54,Winter
2006-02-24,30.9,13.1,22.0,0.0,19.9,18.5,39.81,970.0,7.4206,2006,2,24,55,Winter
2006-02-25,31.3,14.4,22.6,0.0,11.9,20.0,36.98,970.0,6.8861,2006,2,25,56,Winter
2006-02-26,31.1,13.7,22.8,0.0,11.4,20.5,41.08,970.0,6.3026,2006,2,26,57,Winter
2006-02-27,30.7,16.2,23.6,0.0,11.6,23.4,53.04,970.0,6.9751,2006,2,27,58,Winter
2006-02-28,30.7,17.3,24.1,0.0,11.6,24.5,64.08,970.0,5.8891,2006,2,28,59,Winter
2006-03-01,31.3,18.9,25.0,0.0,13.8,25.9,63.05,970.0,5.837,2006,3,1,60,Summer
2006-03-02,31.2,18.7,24.9,0.0,13.6,25.7,65.15,970.0,5.9741,2006,3,2,61,Summer
2006-03-03,30.3,19.7,23.4,6.6,19.5,25.1,75.35,970.0,5.4658,2006,3,3,62,Summer
2006-03-04,29.0,20.2,23.9,0.6,11.6,25.9,67.58,970.0,5.2392,2006,3,4,63,Summer
2006-03-05,29.6,19.3,23.7,7.7,8.7,26.2,68.96,970.0,6.3931,2006,3,5,64,Summer
2006-03-06,29.3,19.5,23.8,2.6,8.2,26.2,77.96,970.0,5.8109,2006,3,6,65,Summer
2006-03-07,29.9,18.7,24.0,0.0,9.0,25.2,73.69,970.0,6.9192,2006,3,7,66,Summer
2006-03-08,30.7,17.3,24.0,0.0,12.7,23.7,60.28,970.0,7.0474,2006,3,8,67,Summer
2006-03-09,29.4,17.6,23.0,6.6,12.1,24.1,78.64,970.0,5.291,2006,3,9,68,Summer
2006-03-10,27.4,18.4,21.9,14.5,9.2,24.2,75.48,970.0,5.5505,2006,3,10,69,Summer
2006-03-11,28.3,18.1,22.9,0.2,9.8,25.3,72.49,970.0,5.9136,2006,3,11,70,Summer
2006-03-12,29.3,17.9,23.4,0.0,10.9,24.0,59.13,970.0,7.4542,2006,3,12,71,Summer
2006-03-13,29.8,17.4,23.2,0.0,10.9,24.1,67.79,970.0,6.673,2006,3,13,72,Summer
2006-03-14,27.9,18.7,23.2,0.0,12.5,24.5,65.39,970.0,6.0374,2006,3,14,73,Summer
2006-03-15,28.6,19.5,23.4,0.0,13.2,24.7,65.09,970.0,6.5033,2006,3,15,74,Summer
2006-03-16,29.5,18.8,24.1,0.0,10.9,25.1,61.51,970.0,6.3475,2006,3,16,75,Summer
2006-03-17,30.0,19.6,24.4,0.0,10.2,25.6,65.12,970.0,6.1102,2006,3,17,76,Summer
2006-03-18,31.0,18.0,24.6,0.0,15.7,25.3,59.15,970.0,6.6912,2006,3,18,77,Summer
2006-03-19,31.2,18.5,24.5,0.0,16.7,24.8,60.28,970.0,7.1088,2006,3,19,78,Summer
2006-03-20,31.1,17.5,24.4,0.0,13.3,24.7,59.61,970.0,6.6828,2006,3,20,79,Summer
2006-03-21,32.2,16.5,24.7,0.0,18.3,24.1,55.2,970.0,7.2934,2006,3,21,80,Summer
2006-03-22,33.0,17.3,25.4,0.0,11.7,24.7,52.88,970.0,6.9192,2006,3,22,81,Summer
2006-03-23,33.8,18.9,26.5,0.0,13.7,25.8,50.48,970.0,6.8638,2006,3,23,82,Summer
2006-03-24,32.8,19.6,26.4,0.0,11.7,26.1,50.73,970.0,6.6718,2006,3,24,83,Summer
2006-03-25,32.8,19.5,26.3,0.0,11.8,26.2,51.13,970.0,7.0462,2006,3,25,84,Summer
2006-03-26,33.4,19.8,26.6,0.0,13.2,26.6,47.85,970.0,6.9067,2006,3,26,85,Summer
2006-03-27,31.8,19.9,26.2,0.0,12.6,26.4,46.42,970.0,6.6787,2006,3,27,86,Summer
2006-03-28,33.6,20.2,26.6,0.0,14.8,25.8,41.71,970.0,7.5199,2006,3,28,87,Summer
2006-03-29,33.4,18.4,25.9,0.0,12.6,24.8,50.85,970.0,7.596,2006,3,29,88,Summer
2006-03-30,33.1,19.0,25.5,0.0,13.6,26.0,56.07,970.0,6.8282,2006,3,30,89,Summer
2006-03-31,33.0,19.2,26.2,0.0,12.2,26.6,52.03,970.0,7.0536,2006,3,31,90,Summer
2006-04-01,33.5,19.8,26.8,0.0,13.6,26.6,45.31,970.0,7.0817,2006,4,1,91,Summer
2006-04-02,33.1,20.8,27.2,0.0,12.2,27.3,46.98,970.0,7.0133,2006,4,2,92,Summer
2006-04-03,31.1,21.3,25.9,1.4,9.2,27.5,47.45,970.0,6.6722,2006,4,3,93,Summer
2006-04-04,30.9,21.4,26.6,1.1,8.7,28.0,47.34,970.0,6.3346,2006,4,4,94,Summer
2006-04-05,31.4,22.1,27.2,0.0,8.7,28.1,47.94,970.0,6.5021,2006,4,5,95,Summer
2006-04-06,34.0,20.7,27.6,0.0,9.8,28.1,43.26,970.0,6.5784,2006,4,6,96,Summer
2006-04-07,33.9,21.9,28.0,0.0,10.1,28.8,39.72,970.0,6.8954,2006,4,7,97,Summer
2006-04-08,32.3,21.1,27.2,0.1,7.4,28.2,39.94,970.0,6.0437,2006,4,8,98,Summer
2006-04-09,32.5,21.0,27.2,0.0,6.3,28.7,40.78,970.0,6.4118,2006,4,9,99,Summer
2006-04-10,32.7,21.0,27.1,0.0,8.3,27.9,40.98,970.0,6.5695,2006,4,10,100,Summer
2006-04-11,33.9,20.5,27.5,0.0,8.4,28.6,40.05,970.0,7.067,2006,4,11,101,Summer
2006-04-12,33.9,21.3,27.8,0.0,10.9,28.9,37.87,970.0,6.9382,2006,4,12,102,Summer
2006-04-13,33.8,21.4,27.6,0.0,11.6,28.5,41.65,970.0,6.8388,2006,4,13,103,Summer
2006-04-14,34.0,21.0,27.2,0.0,16.9,28.2,42.89,970.0,6.9694,2006,4,14,104,Summer
2006-04-15,31.6,21.6,25.4,0.9,11.9,27.7,62.42,970.0,4.3188,2006,4,15,105,Summer
